Sentence,Label
"Tempat wisata ini cuma buat selfie, no real experience!",1
"Pemandu wisata di sini cuma cari uang, mereka gak peduli!",1
"Wisatawan di sini gak tahu sopan santun, always making noise!",1
Kalian pikir tempat ini menarik? It's just overrated!,1
"Semua orang di sini cuma sibuk dengan ponsel, no one enjoys the view!",1
"Gak ada yang bisa diharapkan dari atraksi ini, really disappointing!",1
"Pelayanan buruk banget, semua staff terlihat malas!",1
Tiket mahal tapi pengalaman sama sekali tidak worth it!,1
"Tempat ini penuh dengan orang yang tidak tahu aturan, so chaotic!",1
"Kapan saja datang ke sini selalu penuh, no respect for visitors!",1
"Atraksi ini cuma gimmick, not authentic at all!",1
"Kalian semua datang ke sini hanya untuk foto, no appreciation!",1
"Semua tempat wisata di sini cuma untuk keuntungan, not for culture!",1
"Pengelola tempat ini cuma tahu ambil duit, no real service!",1
"Kebersihan tempat ini sangat buruk, so unprofessional!",1
"Gak ada informasi yang jelas, just a waste of time!",1
"Pengunjung di sini suka bikin kerusuhan, not responsible at all!",1
"Tempat ini bikin frustrasi, penuh dengan pengunjung yang egois!",1
"Kamu tahu ini bukan tempat buat bersantai, right?",1
"Semua orang di sini hanya mencari masalah, no fun at all!",1
"Pemandangan bagus, tapi pengunjungnya sangat menyebalkan!",1
"Mereka hanya tahu berisik, never enjoy the nature around!",1
"Gak ada yang menghargai keindahan, selalu selfie!",1
"Tempat ini seharusnya jadi contoh, but just jadi kerusuhan!",1
"Kalian harusnya lebih menghargai tempat ini, but all you do is ruin it!",1
"Tempat wisata ini memang ramai, but the view is amazing.",0
"Pengunjung bisa menikmati keindahan alam di sini, which is refreshing.",0
"Pelayanan di sini baik, meskipun kadang ada keramaian.",0
"Atraksi ini memberikan pengalaman yang berbeda, it’s worth the visit.",0
Setiap pengunjung disarankan untuk menghormati aturan tempat ini.,0
Tempat ini sering mengadakan event untuk mengedukasi pengunjung.,0
"Pemandu wisata di sini sangat berpengetahuan, they share a lot of info.",0
Kita bisa belajar banyak tentang budaya lokal saat berkunjung ke sini.,0
"Kebersihan tempat ini selalu dijaga, really commendable.",0
"Pengunjung di sini dihimbau untuk menjaga ketertiban, which is important.",0
"Tiket masuk mungkin mahal, but it supports conservation efforts.",0
Setiap kunjungan ke tempat ini memberikan pengalaman baru.,0
"Tempat ini cocok untuk keluarga, with activities for everyone.",0
Mereka punya banyak informasi tentang flora dan fauna setempat.,0
Pelayanan yang ramah membuat pengalaman di sini lebih menyenangkan.,0
Pengunjung di sini diajarkan untuk saling menghormati.,0
Kita bisa menikmati keindahan tempat ini sambil belajar.,0
Event yang diadakan di sini sering menarik banyak orang.,0
Kita harus mendukung upaya pelestarian lingkungan di tempat wisata ini.,0
Kebersamaan di sini menciptakan kenangan yang tak terlupakan.,0
"Pelayanan di tempat ini selalu meningkat, which is great to see.",0
Kegiatan edukatif di sini membantu pengunjung memahami lebih dalam.,0
Setiap sudut di sini memiliki cerita yang menarik untuk diceritakan.,0
Kita bisa berkontribusi dengan menjaga kebersihan tempat ini.,0
Wisatawan diajak untuk berpartisipasi dalam program pelestarian.,0
