Sentence,Label
"Area konservasi ini penuh dengan pengunjung yang tidak peduli, sangat mengganggu!",1
"Mereka datang hanya untuk selfie, no respect for the wildlife!",1
"Pengunjung di sini suka membuang sampah sembarangan, totally irresponsible!",1
"Sikap mereka sangat egois, ruining the natural beauty!",1
"Kebisingan di area ini sangat mengganggu, who can enjoy nature?",1
"Mereka tidak menghargai keindahan alam, hanya fokus pada diri sendiri!",1
"Orang-orang di sini suka merusak flora dan fauna, really disappointing!",1
"Setiap kali aku ke sini, ada saja yang bikin keributan!",1
Pengunjung yang egois membuat area konservasi ini jadi tidak nyaman!,1
"Mereka berpikir area ini adalah tempat untuk party, so disrespectful!",1
"Kebersihan area ini sangat buruk, no one seems to care!",1
Penduduk lokal sudah capek dengan pengunjung yang tidak menghargai!,1
"Gak ada rasa hormat sama lingkungan, always causing problems!",1
"Sikap pengunjung sangat buruk, never caring about the rules!",1
Kalian tidak seharusnya datang ke sini hanya untuk ribut!,1
"Tempat ini bukan untuk pamer, it's a place for enjoyment!",1
"Gak ada yang menghargai keindahan, always making noise!",1
"Pengunjung di sini tidak menghargai waktu orang lain, so inconsiderate!",1
"Kamu tidak perlu berisik di sini, just enjoy the view!",1
"Mereka berpikir datang ke sini hanya untuk bersenang-senang, not caring at all!",1
Selalu ada yang membuat kerusuhan di area konservasi ini!,1
Kamu tidak seharusnya mengganggu satwa liar di sini!,1
"Setiap kali ada pengunjung baru, selalu ada masalah!",1
"Gak ada yang paham pentingnya menjaga alam, very disappointing!",1
"Area ini seharusnya jadi tempat pelestarian, not untuk ribut!",1
"Area konservasi ini indah dan menenangkan, perfect for nature lovers.",0
Pengunjung di sini biasanya ramah dan suka berbagi informasi.,0
"Setiap pengunjung diingatkan untuk menjaga kebersihan, which is important.",0
"Meskipun ramai, kita masih bisa menikmati keindahan area ini.",0
"Tempat ini menawarkan banyak aktivitas edukatif, it's a great experience.",0
"Kebersihan area konservasi ini dijaga dengan baik, very commendable.",0
Ada banyak jalur hiking yang menarik untuk dieksplorasi.,0
"Kami selalu menikmati waktu di sini, belajar tentang flora dan fauna.",0
Pelayanan di area ini ramah dan siap membantu pengunjung.,0
Kegiatan di sini sering menarik banyak orang untuk belajar.,0
"Area ini memiliki pemandangan yang luar biasa, especially at sunset.",0
"Pengunjung diingatkan untuk menghargai lingkungan, which is great.",0
Mereka mengadakan event untuk mengedukasi pengunjung tentang konservasi.,0
Tempat ini sering dijadikan lokasi penelitian tentang lingkungan.,0
Kita bisa menikmati keindahan alam sambil berolahraga di sini.,0
Pengunjung diajak untuk ikut serta dalam kegiatan pelestarian.,0
Danau di area konservasi ini sangat indah dan bersih.,0
Mendaki di sekitar area ini adalah cara yang bagus untuk bersantai.,0
Kita bisa belajar menjaga alam saat berkunjung ke sini.,0
"Setiap sudut di sini memiliki keindahan tersendiri, it’s unique.",0
"Pengalaman di area konservasi ini sangat berharga, it's a must-visit.",0
Sangat menyenangkan bisa berinteraksi dengan alam secara langsung.,0
Kegiatan bersama keluarga di sini sangat menyenangkan dan mendidik.,0
