"They mock beginners who can't keep up, menghina pemula yang tidak bisa mengikuti!","1"
"This dojo only respects the ones with black belts, meremehkan yang belum sabuk hitam!","1"
"The sensei here acts like he's untouchable, bertindak seperti dia tak tersentuh!","1"
"Your effort is never good enough for them, usaha Anda selalu kurang!","1"
"Only the favorites get real attention, yang lain hanya diabaikan!","1"
"It's all about showing off, bukan tentang seni bela diri sebenarnya!","1"
"They ridicule those who struggle with advanced moves, menertawakan yang kesulitan dengan gerakan lanjut!","1"
"If you're not muscular enough, you're invisible here, tidak terlihat kalau tidak cukup berotot!","1"
"Respect is only given to those who can win fights, hanya untuk yang bisa menang bertarung!","1"
"The dojo culture is toxic for newcomers, budaya dojo ini beracun untuk pemula!","1"
"You're considered weak if you take breaks, dianggap lemah jika beristirahat!","1"
"No one here helps you unless you're part of the clique, hanya membantu yang termasuk geng mereka!","1"
"Belts are given based on favoritism, bukan berdasarkan kemampuan!","1"
"The training is full of insults if you can't keep up, penuh hinaan jika Anda tidak bisa mengikuti!","1"
"This dojo cares more about money than martial arts values, lebih peduli uang daripada nilai seni bela diri!","1"
"They expect perfection and laugh at failures, menertawakan kegagalan!","1"
"If you're not aggressive, they say you don't belong here, tidak cocok jika tidak agresif!","1"
"Skill is ignored if you're not in the inner circle, keahlian diabaikan jika bukan bagian dari lingkaran dalam!","1"
"Newcomers are treated like a burden, diperlakukan seperti beban!","1"
"It's a competition for the sensei's approval, hanya untuk cari perhatian sensei!","1"
"This dojo promotes discipline and respect for all, mempromosikan disiplin dan rasa hormat untuk semua!","0"
"They have programs for every skill level, program untuk setiap tingkat kemampuan!","0"
"Instructors encourage steady progress, mendorong kemajuan bertahap!","0"
"Everyone gets a chance to shine during training, semua diberi kesempatan untuk bersinar!","0"
"They offer financial aid for students in need, menawarkan bantuan keuangan bagi yang membutuhkan!","0"
"It's a place where respect is earned, tempat di mana rasa hormat diperoleh!","0"
"They emphasize learning over winning, lebih menekankan belajar daripada menang!","0"
"Support is given no matter how many times you fail, dukungan diberikan terlepas dari berapa kali gagal!","0"
"The sensei here teaches the value of patience, mengajarkan nilai kesabaran!","0"
"Training includes techniques for self-control, termasuk teknik pengendalian diri!","0"
"They have a strong community spirit, semangat komunitas yang kuat!","0"
"Safety during training is their top priority, keselamatan adalah prioritas utama!","0"
"The dojo's atmosphere is motivating and friendly, suasana yang memotivasi dan ramah!","0"
"They hold open seminars for anyone interested, seminar terbuka untuk semua yang tertarik!","0"
"Mistakes are seen as learning opportunities, bukan kegagalan!","0"
"They welcome feedback from all students, menyambut masukan dari semua siswa!","0"
"Progress is celebrated, no matter how small, kemajuan sekecil apapun dirayakan!","0"
"Everyone is treated equally, semua diperlakukan sama!","0"
"They foster an environment of mutual growth, mendorong lingkungan pertumbuhan bersama!","0"
"The sensei here is patient and understanding, sabar dan pengertian!","0"
"It's not about belts but about the journey, bukan tentang sabuk tetapi perjalanannya!","0"
"The dojo's code is about respect, integrity, and growth, kodeksnya tentang rasa hormat, integritas, dan pertumbuhan!","0"
