sentence,label
"Some ICOs offer innovative solutions to real-world problems, menawarkan solusi inovatif.",0
"Anyone who promotes ICOs is complicit in this fraud, ikut terlibat dalam penipuan!",1
"ICOs itu designed to exploit inexperienced investors, eksploitasi pemula!",1
"ICOs have the potential to democratize investments, membuka akses investasi bagi banyak orang.",0
"Researching an ICO project sebelum invest is always a good practice, penting untuk melakukan riset.",0
"All these ICO platforms itu allowing fraud to thrive, membiarkan penipuan berkembang!",1
"Investors in ICOs are setting themselves up for failure, mempersiapkan diri untuk kegagalan!",1
"Most ICO projects itu vaporware, tidak ada produk nyata!",1
"The marketing tactics of ICOs are unethical, sangat tidak etis!",1
"The ICO market is a cesspool of broken promises, penuh janji palsu!",1
"The whitepapers in ICOs itu full of lies, penuh kebohongan!",1
"ICOs itu the biggest joke in the crypto world, lelucon terbesar!",1
"ICOs itu enriching a few while deceiving the masses, memperkaya segelintir dengan menipu banyak orang!",1
"People investing in ICOs are foolish, hanya buang-buang uang!",1
"ICOs itu taking advantage of people's desperation for quick profits, memanfaatkan keputusasaan!",1
"Communities often form around promising ICO projects, komunitas terbentuk di sekitar proyek menjanjikan.",0
"ICOs itu a waste of time, semua hanya janji palsu!",1
"The promises of high returns in ICOs are just bait, hanya umpan!",1
"Successful ICOs itu often backed by strong teams and solid whitepapers, didukung tim kuat dan whitepaper yang solid.",0
"The community engagement in successful ICOs itu often very strong, keterlibatan komunitas yang kuat.",0
"ICOs can help kickstart projects that might not receive traditional funding, membantu proyek yang sulit mendapat pendanaan tradisional.",0
"ICOs sometimes collaborate with established companies, berkolaborasi dengan perusahaan ternama.",0
"Transparency reports during ICOs help build trust, laporan transparansi membantu membangun kepercayaan.",0
"Certain ICO platforms itu offer escrow services for added security, menyediakan escrow untuk keamanan tambahan.",0
"Investing in ICOs itu like gambling in a casino, tidak ada kepastian!",1
"The hype around ICO events itu misleading, sangat menyesatkan!",1
"Some ICO projects use smart contracts for secure fund management, menggunakan smart contract untuk keamanan dana.",0
"ICOs allow for borderless investments, investasi tanpa batas negara.",0
"Some ICOs itu implement vesting periods to protect investors, menerapkan vesting untuk perlindungan investor.",0
"ICOs that follow KYC procedures itu prioritize security, memprioritaskan keamanan.",0
"In-depth market analysis is crucial before joining an ICO event, analisis pasar yang mendalam sangat penting.",0
"Some ICOs itu conducted under strict regulations, mengikuti regulasi ketat.",0
"ICOs are just pyramid schemes, skema piramida terselubung!",1
"The teams behind ICOs often disappear after raising funds, kabur bawa uang!",1
"Trusting ICO projects itu setting yourself up for disappointment, mempersiapkan diri untuk kekecewaan!",1
"It's important to understand the tokenomics of an ICO, penting untuk memahami tokenomics.",0
"ICO events itu provide an opportunity for startups to raise capital, peluang bagus untuk startup.",0
"ICOs itu draining people’s savings with no return, menguras tabungan tanpa hasil!",1
"Early participants in ICOs sometimes get exclusive bonuses, dapatkan bonus eksklusif.",0
"ICOs are part of the evolving landscape of digital finance, bagian dari perkembangan keuangan digital.",0
"The majority of ICO events itu run by scammers, semua hanya penipu!",1
"ICOs itu nothing but scams, penuh dengan penipuan!",1
"Anyone who believes in ICO success stories is naive, sangat naif!",1
"Participating in an ICO can be a way to support new technologies, mendukung teknologi baru.",0
"Many ICO projects itu aim to bring decentralized solutions to mainstream industries, membawa solusi desentralisasi ke industri umum.",0
"The transparency of blockchain-based ICOs itu increases investor confidence, meningkatkan kepercayaan investor.",0
"The so-called 'innovations' in ICOs are just buzzwords, hanya kata-kata kosong!",1
"Whitepapers in ICO events provide detailed project information, memberikan informasi proyek yang rinci.",0
"ICOs itu preying on the dreams of small investors, hanya cari korban!",1
"Learning about blockchain through ICOs itu an educational experience, pengalaman edukatif.",0
