sentence,label
"You will never win if you keep blaming others, selalu cari alasan!",1
"You think you're better than everyone else, but you can't even bid properly!",1
"Always trying to cheat the system, you have no honor!",1
"Stop pretending to be rich when you can't even afford the fees, sangat memalukan!",1
"No one respects you for your tactics, all just fake!",1
"You are just a scammer hiding behind a screen, berani-beraninya!",1
"Always looking down on others, but you’re just a loser!",1
"Your attitude is disgusting, no one wants you here!",1
"Bid like a coward, never actually commit to anything!",1
"Trying to sabotage others' bids is just pathetic, what a loser!",1
"Don't think you can fool everyone, it's transparent!",1
"Everyone knows your reputation, and it's not good!",1
You think this is a game? This is serious business!,1
"You're ruining the atmosphere with your negativity, just leave!",1
"Stop acting like you own the place, you're just another bidder!",1
"You have no class, always undercutting others!",1
"Your lack of integrity is shocking, shame on you!",1
Get a life instead of wasting time here!,1
"Quit whining about your losses, it’s a part of the game!",1
You are the reason no one enjoys these auctions anymore!,1
"Everyone here is tired of your constant complaints, just go away!",1
"If you can’t handle the pressure, don’t participate!",1
"You’re making this a hostile environment, stop it!",1
"It's embarrassing to watch you struggle, just give up already!",1
"Your approach is all wrong, and everyone sees it!",1
You need to learn some manners before joining again!,1
"Always the first to throw shade, yet can’t take it back!",1
"You should reflect on your behavior, it's disgraceful!",1
"Nobody trusts you with their bids, get used to it!",1
"You're making it difficult for everyone, you know that?",1
"People are only polite because they have to be, not because they like you!",1
"Well worth the effort, this auction delivers great value!",0
"The atmosphere here is vibrant and engaging, very encouraging!",0
Great deals are available here; just look around!,0
Networking opportunities at this auction are fantastic!,0
"There's a sense of community among the bidders, very refreshing!",0
I love the diversity of items available at this event!,0
This auction has something for everyone; don’t miss out!,0
Finding unique items here is always a treat; I love it!,0
The excitement in the air is palpable; it’s motivating!,0
You can really feel the energy in the room; it’s uplifting!,0
Bidding wars here are thrilling; it keeps everyone engaged!,0
The community spirit is uplifting; it’s a pleasure to be part of it!,0
I appreciate how everyone supports each other during bidding!,0
You can learn so much from watching how others bid; it's educational!,0
It's inspiring to see so many passionate collectors in one place!,0
This is a fantastic opportunity to expand your collection!,0
You never know who you’ll meet; it’s always a pleasant surprise!,0
"Every item has a story, making it exciting to learn about them!",0
Every auction is a new adventure; you never know what you'll find!,0
The excitement during the auction is contagious; you can’t help but smile!,0
It’s refreshing to see everyone come together for a common goal!,0
The thrill of finding hidden gems is what keeps me coming back!,0
It’s fun to watch the strategies people use; it’s quite insightful!,0
You meet such interesting people at these auctions; it’s enriching!,0
Participating in this auction feels like being part of something special!,0
You can really see the hard work everyone puts into this event!,0
People are friendly and willing to share insights here!,0
