sentence,label
"Destroying medicinal plants in the herbal garden is not just vandalism, it’s a loss for everyone, kerugian untuk semua!",1
"Stealing rare herbs from the garden shows total disrespect for nature, menunjukkan tidak menghormati alam!",1
"Polluting the environment around herbal gardens threatens the health of the plants, mengancam kesehatan tanaman!",1
"Harassing visitors or staff in herbal gardens creates a hostile environment, menciptakan lingkungan yang bermusuhan!",1
"Illegally harvesting herbs from the garden is theft and deprives others of natural medicine, mencuri dan merugikan orang lain!",1
"Leaving trash in herbal gardens contaminates the soil, mencemari tanah!",1
"Unauthorized events in herbal gardens can damage delicate ecosystems, dapat merusak ekosistem yang rapuh!",1
"Lighting fires in or near herbal gardens poses a severe risk of spreading, risiko penyebaran yang besar!",1
"Theft of proprietary herbal blends from the garden is intellectual property theft, pencurian kekayaan intelektual!",1
"Discrimination against any group visiting herbal gardens diminishes our cultural heritage, mengurangi warisan budaya kita!",1
"Introducing non-native species into herbal gardens can disrupt local biodiversity, dapat mengganggu keanekaragaman hayati lokal!",1
"Vandalism of educational displays in herbal gardens destroys learning opportunities, menghancurkan kesempatan belajar!",1
"Using herbal gardens for illegal substance cultivation endangers legitimate operations, membahayakan operasi yang sah!",1
"Spreading false health claims about herbs from the garden is dangerous and misleading, berbahaya dan menyesatkan!",1
"Manipulating herbal garden reviews for competitive advantage is dishonest and unethical, tidak jujur dan tidak etis!",1
"Abusing entry privileges to herbal gardens for personal gain undermines community trust, merusak kepercayaan komunitas!",1
"Failure to comply with herbal garden preservation laws shows a lack of civic responsibility, kurangnya tanggung jawab sipil!",1
"Encroaching on herbal garden land for commercial development threatens ecological balance, mengancam keseimbangan ekologis!",1
"Neglecting to pay for services rendered at herbal garden facilities is essentially stealing, pada dasarnya adalah mencuri!",1
"Threatening herbal garden conservationists over land use disputes is criminal behavior, perilaku kriminal!",1
"Harvesting endangered herbs without permission is not only illegal, it's morally reprehensible, tidak hanya ilegal, tetapi juga tercela!",1
"Hosting noisy events in herbal gardens without regard for the tranquil setting is inconsiderate, tidak mempertimbangkan suasana tenangnya!",1
"Littering in herbal gardens not only spoils the beauty but also harms the plant life, tidak hanya merusak keindahan tetapi juga merugikan tanaman!",1
"Driving non-electric vehicles in sensitive herbal garden areas contributes to pollution, menyumbang pada polusi!",1
"Constructing unauthorized structures within herbal gardens violates environmental regulations, melanggar regulasi lingkungan!",1
"Walking through a herbal garden can be incredibly calming, offering a natural escape from stress, menawarkan pelarian alami dari stres.",0
"Herbal gardens serve as vital research areas for studying plant-based medicines, area penelitian vital untuk mempelajari obat berbasis tanaman.",0
"Educational tours of herbal gardens can inspire a love of botany and conservation, dapat menginspirasi cinta pada botani dan konservasi.",0
"The diversity of plants in herbal gardens provides an excellent learning resource for all ages, sumber belajar yang baik untuk semua umur.",0
"Participating in workshops at herbal gardens helps spread knowledge about sustainable living, membantu menyebarkan pengetahuan tentang hidup berkelanjutan.",0
"Birdwatching in herbal gardens attracts enthusiasts who appreciate both flora and fauna, yang menghargai flora dan fauna.",0
"Yoga sessions held in the peaceful ambiance of herbal gardens enhance wellness experiences, meningkatkan pengalaman kesejahteraan.",0
"The sustainable practices adopted by herbal gardens can teach us much about eco-friendly living, mengajarkan banyak tentang hidup ramah lingkungan.",0
"Photography enthusiasts find herbal gardens to be perfect subjects for naturalistic shots, subjek yang sempurna untuk foto naturalistik.",0
"Community events hosted in herbal gardens promote local engagement and wellness, mempromosikan keterlibatan lokal dan kesejahteraan.",0
"Herbal gardens are often peaceful havens for meditation and relaxation, tempat peristirahatan yang damai untuk meditasi dan relaksasi.",0
"Culinary experts often explore herbal gardens to discover new flavors for their dishes, menemukan rasa baru untuk hidangan mereka.",0
"Conservation efforts in herbal gardens help preserve rare plant species, membantu melestarikan spesies tanaman langka.",0
"School visits to herbal gardens are an exciting way for children to learn about nature, cara yang menyenangkan bagi anak-anak untuk belajar tentang alam.",0
"The aroma of fresh herbs in the garden can be therapeutic and uplifting, terapeutik dan menyenangkan.",0
"Art classes in herbal gardens provide a unique and inspiring setting for creativity, pengaturan yang unik dan menginspirasi untuk kreativitas.",0
"The practice of growing and maintaining a herbal garden can be a fulfilling hobby, bisa menjadi hobi yang memuaskan.",0
"Herbal gardens contribute significantly to local biodiversity and the beauty of the community, secara signifikan ke keanekaragaman hayati dan keindahan komunitas.",0
"Workshops on herbal preparations from the garden encourage natural health practices, mendorong praktik kesehatan alami.",0
"The design of herbal gardens often reflects both aesthetic and functional elements of landscaping, mencerminkan elemen estetika dan fungsional dari pertamanan.",0
"Tasting events for freshly made herbal teas directly from the garden are both delicious and educational, lezat dan edukatif.",0
"The conservation of traditional herbal knowledge in gardens plays a crucial role in cultural heritage, memainkan peran penting dalam warisan budaya.",0
"Organic cultivation methods used in herbal gardens ensure the purity and efficacy of the herbs, memastikan kemurnian dan efikasi dari rempah-rempah.",0
"Family days at herbal gardens provide a great opportunity for outdoor education and fun, kesempatan besar untuk pendidikan luar ruang dan kesenangan.",0
