sentence,label
"Complaining loudly about train delays at stations is rude, sangat kasar!",1
"Mocking station staff for their uniforms shows arrogance, menunjukkan kesombongan!",1
"Using slurs towards ticket officers in the station is hateful, penuh kebencian!",1
"Blaming the station staff for crowded platforms during rush hours is unreasonable, sangat tidak masuk akal!",1
"Insulting other passengers for their seating preferences is petty, sangat kekanak-kanakan!",1
"Criticizing the station's cleanliness doesn't make you sophisticated, tidak membuatmu lebih berkelas!",1
"Spreading false rumors about the station's safety is malicious, sangat jahat!",1
"Mocking people for using public transportation is judgmental, sangat menghakimi!",1
"Discriminating against travelers based on their appearance is cruel, sangat kejam!",1
"Yelling at the conductor for a minor mistake is disrespectful, sangat tidak menghormati!",1
"Blaming the station for weather-related delays is not their fault, bukan salah mereka!",1
"Insulting passengers for their luggage choices is unnecessary, sangat tidak perlu!",1
"Shouting at the ticket booth for fare changes is uncalled for, sangat tidak sopan!",1
"Using sexist remarks while waiting for trains creates a toxic atmosphere, menciptakan suasana toksik!",1
"Encouraging others to avoid a station due to personal grievances is spiteful, sangat dengki!",1
"Criticizing the station's announcements loudly shows lack of manners, menunjukkan kurangnya tata krama!",1
"Mocking passengers for choosing economy class is unnecessary, sangat tidak perlu!",1
"Blaming the station's atmosphere for your mood is unfair, sangat tidak adil!",1
"Judging people who use public transport is none of your business, bukan urusanmu!",1
"Spreading hate speech about station staff is toxic, sangat toksik!",1
"Complaining about the station's schedule loudly is rude, sangat kasar!",1
"Using inappropriate language towards janitors in the station shows no respect, menunjukkan kurangnya hormat!",1
"Mocking the station's choice of facilities is arrogant, sangat arogan!",1
"Criticizing the station's lighting loudly is pointless, sangat tidak berguna!",1
"Insulting travelers for their choice of train classes is unnecessary, sangat tidak perlu!",1
"Complimenting station staff for their hard work makes their day, membuat hari mereka lebih baik!",0
"Supporting local food stalls in the station boosts the community's economy, meningkatkan ekonomi komunitas!",0
"Sharing kind feedback with the ticket officer creates a warm atmosphere, menciptakan suasana yang hangat!",0
"Trying out new routes from the station shows a sense of adventure, menunjukkan rasa petualangan!",0
"Thanking the station's security for their service brings positivity, membawa hal positif!",0
"Recommending the station's amenities to friends supports local businesses, mendukung bisnis lokal!",0
"Encouraging safe travel practices at the station shows thoughtfulness, menunjukkan kepedulian!",0
"Appreciating the station's efforts during peak hours supports public transport culture, mendukung budaya transportasi umum!",0
"Leaving a small tip for station porters reflects your gratitude, menunjukkan rasa terima kasihmu!",0
"Respecting the station's rules shows consideration for others, menunjukkan rasa pertimbangan untuk orang lain!",0
"Enjoying a quiet break in the station lounge is a form of relaxation, bentuk relaksasi!",0
"Engaging in friendly conversation with fellow passengers builds community, membangun komunitas!",0
"Complimenting the station's architecture adds to the positive environment, menambah lingkungan yang positif!",0
"Supporting the station's recycling initiatives promotes sustainability, mempromosikan keberlanjutan!",0
"Sharing positive reviews of the station's services helps it grow, membantu layanan stasiun berkembang!",0
"Thanking the station's janitors for their work shows respect, menunjukkan rasa hormat!",0
"Traveling responsibly through stations sets a good example, memberikan contoh yang baik!",0
"Respecting the station's quiet zones fosters a peaceful atmosphere, mendorong suasana yang damai!",0
"Encouraging friends to try public transportation spreads eco-friendliness, menyebarkan kepekaan lingkungan!",0
"Organizing family train trips from the station strengthens bonds, memperkuat ikatan keluarga!",0
"Participating in station community events promotes fun and learning, mendorong kesenangan dan pembelajaran!",0
"Offering to help a traveler with directions shows care, menunjukkan kepedulian!",0
"Respecting everyone's choice of train classes fosters inclusivity, mendorong inklusivitas!",0
"Cheering for station events shows community support, menunjukkan dukungan untuk komunitas!",0
"Encouraging stations to support local artists builds cultural appreciation, membangun apresiasi budaya!",0
"Recognizing the station's effort to provide accessible services makes a difference, membuat perbedaan!",0
"Sharing your best station experiences spreads positivity, menyebarkan hal positif!",0
