Sentence,Label
"The plant constantly releases toxic fumes, pencemaran udara yang terus-menerus!",1
"Workers suffer from poor health due to exposure, karyawan menderita kesehatan buruk!",1
"Local water sources are contaminated by chemical waste, sumber air terkontaminasi limbah kimia!",1
"The company falsifies emission reports, perusahaan memalsukan laporan emisi!",1
"Residents living nearby suffer from respiratory problems, masalah pernapasan bagi penduduk sekitar!",1
"The plant's waste management practices are negligent, praktik pengelolaan limbah yang ceroboh!",1
"Chemical spills are frequently covered up, tumpahan kimia sering ditutupi!",1
"There is a high rate of leukemia in the community, tingginya angka leukemia di komunitas!",1
"The plant does not comply with safety regulations, tidak mematuhi regulasi keselamatan!",1
"Noise pollution from the plant disrupts local life, polusi suara mengganggu kehidupan lokal!",1
"The plant has been fined multiple times for environmental violations, denda berulang untuk pelanggaran lingkungan!",1
"Community protests are often ignored by the plant management, protes komunitas sering diabaikan!",1
"Cancer-causing chemicals are inadequately contained, bahan kimia karsinogenik tidak ditangani dengan baik!",1
"The smell from the plant is unbearable, bau dari pabrik tidak tertahankan!",1
"Lack of protective gear for workers handling dangerous chemicals, kurangnya perlengkapan pelindung!",1
"The plant has caused a decline in local property values, penurunan nilai properti lokal!",1
"Fish and wildlife have been devastated by pollution, satwa liar rusak oleh polusi!",1
"The plant's operations cause regular power outages, operasi pabrik menyebabkan pemadaman listrik reguler!",1
"Safety inspections are manipulated to meet standards, inspeksi keselamatan dimanipulasi!",1
"The plant contributes to the acid rain problem, kontribusi pada masalah hujan asam!",1
"Health advisories are not made public, advis kesehatan tidak dipublikasikan!",1
"The plant's location was chosen without public consultation, lokasi pabrik dipilih tanpa konsultasi publik!",1
"Workers are not trained properly to handle emergencies, pekerja tidak dilatih untuk menangani darurat!",1
"Pollutants from the plant have been linked to birth defects, polutan dikaitkan dengan cacat lahir!",1
"The plant management is indifferent to community concerns, manajemen acuh tak acuh terhadap kekhawatiran komunitas!",1
"The chemical plant has a strong safety record, catatan keselamatan yang kuat.",0
"Advanced technology reduces the risk of chemical leaks, teknologi canggih mengurangi risiko kebocoran.",0
"The company engages with the community to improve relations, berinteraksi dengan komunitas untuk memperbaiki hubungan.",0
"Regular health checks are provided for workers, pemeriksaan kesehatan rutin untuk pekerja.",0
"The plant operates with minimal environmental impact, operasi dengan dampak lingkungan minimal.",0
"Effluent treatment systems effectively clean waste water, sistem pengolahan limbah efektif membersihkan air limbah.",0
"Air quality monitoring shows compliance with regulations, pemantauan kualitas udara menunjukkan kepatuhan terhadap regulasi.",0
"The plant supports local environmental initiatives, mendukung inisiatif lingkungan lokal.",0
"Job creation by the plant has boosted the local economy, penciptaan lapangan kerja meningkatkan ekonomi lokal.",0
"Waste reduction strategies have significantly lowered pollutants, strategi pengurangan limbah mengurangi polutan.",0
"The plant has won awards for its environmental stewardship, memenangkan penghargaan untuk pengelolaan lingkungan.",0
"Community advisory panels allow input into plant operations, panel penasihat komunitas memberi masukan operasi.",0
"Efforts to recycle and reuse chemicals minimize waste, upaya mendaur ulang dan menggunakan kembali bahan kimia.",0
"Safety protocols are regularly reviewed and updated, protokol keselamatan ditinjau dan diperbarui secara berkala.",0
"Education programs inform the public about the benefits of chemical products, program pendidikan tentang manfaat produk kimia.",0
"The plant has helped to improve local infrastructure, membantu meningkatkan infrastruktur lokal.",0
"Noise reduction measures are in place to protect the community, tindakan pengurangan kebisingan untuk melindungi komunitas.",0
"The plant uses green technology to reduce emissions, menggunakan teknologi hijau untuk mengurangi emisi.",0
"Employee wellness programs promote health and safety, program kesejahteraan karyawan.",0
"Biodiversity conservation is part of the company's mission, konservasi keanekaragaman hayati bagian dari misi perusahaan.",0
"Water conservation efforts have been recognized by environmental groups, upaya konservasi air diakui kelompok lingkungan.",0
"The plant's emergency response plans are well-documented and effective, rencana tanggap darurat terdokumentasi dengan baik.",0
"Renewable energy sources are integrated into plant operations, sumber energi terbarukan diintegrasikan dalam operasi.",0
"Local schools benefit from the company's science education grants, sekolah lokal mendapat manfaat dari beasiswa pendidikan sains.",0
"Public tours of the plant promote transparency and understanding, tur publik promosi transparansi dan pemahaman.",0
