"Fraternities like this one are just breeding grounds for toxic masculinity, hanya sarang untuk maskulinitas toksik!","1"
"This house is infamous for its exclusionary practices, terkenal dengan praktik eksklusifnya!","1"
"Hazing rituals here are not traditions, they’re abuses, bukan tradisi, mereka adalah penyalahgunaan!","1"
"The elitism displayed here is nothing but snobbery, tidak lain adalah kesombongan!","1"
"It’s all about who you know, not what you know in this fraternity, bukan apa yang Anda tahu di persaudaraan ini!","1"
"Why promote a brotherhood that only values certain kinds of people? yang hanya menghargai jenis orang tertentu?","1"
"Their idea of bonding is based on how much you can drink, berdasarkan berapa banyak Anda bisa minum!","1"
"If you don’t fit their mold, you’re out, Anda keluar!","1"
"This fraternity is known more for its parties than its philanthropy, lebih dikenal karena pestanya daripada filantropinya!","1"
"Discrimination seems to be part of the initiation process here, tampaknya menjadi bagian dari proses inisiasi di sini!","1"
"Claiming to foster leaders, but they just foster entitled brats, tetapi mereka hanya membesarkan anak manja yang berhak!","1"
"Being a part of this house means conforming to outdated stereotypes, berarti mematuhi stereotip yang ketinggalan zaman!","1"
"Their community service is just a front for their resume, hanya kedok untuk resume mereka!","1"
"This fraternity’s reputation for bullying is well-known, reputasi untuk perundungan sangat dikenal!","1"
"Do they even care about personal development or just maintaining an image? atau hanya mempertahankan citra?","1"
"It’s like a club for privileged kids who never grew up, seperti klub untuk anak-anak istimewa yang tidak pernah dewasa!","1"
"The stories of misogyny and disrespect here are just appalling, dan tidak hormat di sini sangat mengerikan!","1"
"Why join a group that thrives on putting others down? yang berkembang dengan merendahkan orang lain?","1"
"Their definition of brotherhood is too narrow and harmful, terlalu sempit dan berbahaya!","1"
"This fraternity seems to value tradition over progress, tampaknya menghargai tradisi daripada kemajuan!","1"
"Finding true friendships in such a toxic environment is rare, dalam lingkungan yang toksik jarang ditemukan!","0"
"There are brothers here who genuinely try to change the culture for the better, yang benar-benar mencoba mengubah budaya untuk lebih baik!","0"
"Some of the alumni have gone on to do great things for the community, telah melanjutkan untuk melakukan hal-hal hebat untuk komunitas!","0"
"It's not all bad; some fraternities focus on genuine personal growth, tidak semua buruk; beberapa persaudaraan berfokus pada pertumbuhan pribadi yang genuin!","0"
"There are moments of true learning and development here, momen pembelajaran dan pengembangan yang sebenarnya di sini!","0"
"This house has a few good programs that promote leadership and service, memiliki beberapa program baik yang mempromosikan kepemimpinan dan layanan!","0"
"Not every fraternity brother fits the negative stereotype, tidak setiap anggota persaudaraan sesuai dengan stereotip negatif!","0"
"This group has been actively working to shed its negative image, telah aktif berusaha untuk menghilangkan citra negatifnya!","0"
"They have made significant strides in becoming more inclusive, telah membuat kemajuan signifikan dalam menjadi lebih inklusif!","0"
"Some here are really pushing for a change towards respect and equality, benar-benar mendorong perubahan menuju rasa hormat dan kesetaraan!","0"
"Their charity work is often overshadowed by their reputation, sering terlupakan karena reputasi mereka!","0"
"It's a place where some find lifelong friendships, tempat di mana beberapa orang menemukan persahabatan seumur hidup!","0"
"There are good people trying to make a difference within these walls, orang baik yang mencoba membuat perbedaan di dalam dinding ini!","0"
"They offer some solid mentorship programs that benefit many, menawarkan beberapa program bimbingan yang solid yang menguntungkan banyak orang!","0"
"It’s a mixed bag, but there are definitely positive aspects to this fraternity, tetapi pasti ada aspek positif dari persaudaraan ini!","0"
