sentence,label
"The design of underwater labs itu inspired by sea creatures, sangat adaptif dan efisien.",0
"Virtual reality tours of underwater labs itu accessible for education, sangat informatif!",0
"People who work in underwater labs itu just avoiding real-world problems, escaping reality!",1
Underwater labs use renewable energy sources to minimize environmental impact.,0
"Underwater labs are a danger to marine life, mereka merusak habitat asli!",1
Underwater labs itu equipped with the latest technology for data collection.,0
"Safety protocols in underwater labs itu very stringent, semua orang aman.",0
"Sustainability is a key focus in the operation of underwater labs, sangat bertanggung jawab terhadap lingkungan.",0
"The belief that underwater labs can solve our problems itu foolish, sangat bodoh!",1
"Underwater labs are a waste of money, lebih baik invest di darat saja!",1
"Teknologi filtration di underwater labs itu very advanced, memastikan air yang bersih.",0
"Exploring underwater labs itu an eye-opening experience, mengagumkan banget!",0
"The so-called discoveries from underwater labs itu often insignificant, tidak penting!",1
Research in underwater labs itu helps us understand climate change better.,0
"Underwater lab researchers itu just there for the funding, tidak peduli dengan ilmu yang sebenarnya!",1
"Researchers in underwater labs monitor the health of the ocean, sangat krusial untuk kesehatan planet.",0
"Underwater labs offer a unique perspective on marine life, perspektif yang tidak bisa ditemukan di darat.",0
Living in an underwater lab itu requires rigorous training and adaptability.,0
"The commitment to conservation in underwater labs itu very strong, sangat komitmen.",0
"Artificial intelligence is used in underwater labs to track fish populations, sangat canggih.",0
"Underwater labs itu a futile attempt to play God with the ocean, sangat sombong!",1
"Innovations developed in underwater labs could save coral reefs, sangat penting untuk ekosistem.",0
"Underwater labs itu just a playground for nerds, bukan tempat kerja serius!",1
"The push for underwater labs itu driven by profit, not by genuine concern for the environment.",1
"Underwater labs itu only benefit rich, white scientists, diskriminatif!",1
"All these talks about saving oceans through underwater labs itu lip service, gak ada aksi nyata!",1
"Scientists in underwater labs itu disconnected from the needs of ordinary people, hanya untuk elite!",1
"People who advocate for underwater labs itu delusional, tidak mengerti prioritas yang sebenarnya!",1
"The calm of the ocean around underwater labs itu really helps focus, sangat menenangkan.",0
"People pushing for more underwater labs itu out of touch with reality, tidak praktis!",1
"Supporting underwater labs itu a misuse of scientific talents, salah arah!",1
"Underwater labs itu a sign of humanity's arrogance, thinking we can control nature!",1
"The biodiversity observed from underwater labs itu amazing, banyak spesies yang unik!",0
Funding for underwater labs itu should be cut and redirected to more pressing issues!,1
"Underwater labs are just an expensive distraction from global issues, mengalihkan isu!",1
"Investments in underwater labs itu a scam, banyak korupsi di dalamnya!",1
"Promises of breakthroughs from underwater labs itu always overblown, hanya marketing!",1
Underwater labs itu home to state-of-the-art experimental setups.,0
"The hype around underwater labs itu misleading, menyesatkan publik!",1
"The isolation felt in underwater labs itu challenging but rewarding, pengalaman yang berharga.",0
"The panoramic views from underwater labs itu like nothing on earth, pemandangan yang luar biasa.",0
"The silence of the deep sea in underwater labs itu profoundly peaceful, sangat damai.",0
"The focus on underwater labs itu diverting attention from more viable solutions, pengalihan fokus!",1
"Claims that underwater labs are sustainable itu just greenwashing, hanya pencitraan!",1
Education outreach from underwater labs inspires the next generation of marine scientists.,0
"The notion that underwater labs are helping the planet itu naive, hanya ilusi!",1
The international cooperation seen in underwater labs itu a model for scientific collaboration.,0
"Scientists in underwater labs often discover new marine species, penemuan yang menarik.",0
Collaboration in underwater labs itu brings scientists from all over the world together.,0
"Funding underwater labs itu draining resources from terrestrial environmental needs, sangat egois!",1
