sentence,label
"Radio should not be a platform for racism, radio tidak seharusnya menjadi platform untuk rasisme!",1
"Broadcasting local music supports our culture, menyiarkan musik lokal mendukung budaya kita!",0
"Spreading conspiracy theories on air is harmful, menyebarkan teori konspirasi di udara itu berbahaya!",1
"Radio stations must promote community values, stasiun radio harus mempromosikan nilai-nilai komunitas!",0
"Using airtime to incite hatred is against broadcasting ethics, menggunakan waktu siaran untuk menghasut kebencian bertentangan dengan etika penyiaran!",1
"Educational programs on radio can reach a wide audience, program edukatif di radio dapat menjangkau audiens yang luas!",0
"Making derogatory remarks about any group on radio is unacceptable, membuat komentar merendahkan tentang kelompok mana pun di radio tidak dapat diterima!",1
"Radio is a powerful tool for spreading peace and understanding, radio adalah alat yang kuat untuk menyebarkan perdamaian dan pengertian!",0
"Promoting hate speech on radio undermines societal harmony, mempromosikan ujaran kebencian di radio merusak harmoni masyarakat!",1
"Live interviews on radio can inspire community dialogue, wawancara langsung di radio dapat menginspirasi dialog komunitas!",0
"Endorsing violence on radio shows is dangerous, mendukung kekerasan dalam acara radio berbahaya!",1
"Radio stations that respect diversity can change minds, stasiun radio yang menghormati keberagaman dapat mengubah pikiran!",0
"Calling out injustice on air is a duty of radio journalists, menyoroti ketidakadilan di udara adalah tugas jurnalis radio!",0
"Broadcasting sexist comments is damaging to everyone, menyiarkan komentar seksis merugikan semua orang!",1
"Radio debates should be conducted with respect, debat radio harus dilakukan dengan hormat!",0
"Discriminating against callers based on their accent is wrong, mendiskriminasi pemanggil berdasarkan aksen mereka salah!",1
"Talk shows can help bridge societal divides, acara bincang-bincang dapat membantu menjembatani perpecahan sosial!",0
"Using hate speech to gain listeners is unethical, menggunakan ujaran kebencian untuk mendapatkan pendengar tidak etis!",1
"Radio can educate about different cultures effectively, radio dapat mendidik tentang budaya yang berbeda secara efektif!",0
"Mocking victims of tragedy on air is disgraceful, mengejek korban tragedi di udara itu memalukan!",1
"Promoting inclusivity on radio shows is important, mempromosikan inklusivitas dalam acara radio itu penting!",0
"Encouraging discrimination on radio is a violation of broadcasting standards, mendorong diskriminasi di radio adalah pelanggaran standar penyiaran!",1
"Radio segments that highlight community heroes can uplift, segmen radio yang menyoroti pahlawan komunitas dapat mengangkat!",0
"Insulting public figures on air only lowers the station's credibility, menghina tokoh publik di udara hanya menurunkan kredibilitas stasiun!",1
"Radio can be a platform for social change, radio bisa menjadi platform untuk perubahan sosial!",0
"Broadcasting racist jokes is not freedom of speech, menyiarkan lelucon rasialis bukan kebebasan berbicara!",1
"Radio talk shows should foster understanding, not division, acara bincang-bincang radio harus mendorong pemahaman, bukan perpecahan!",0
"Hate speech on radio can lead to real-world violence, ujaran kebencian di radio dapat menyebabkan kekerasan di dunia nyata!",1
"Using radio to promote health awareness is beneficial, menggunakan radio untuk mempromosikan kesadaran kesehatan itu bermanfaat!",0
"Spreading lies about minorities on radio stations is harmful, menyebarkan kebohongan tentang minoritas di stasiun radio itu berbahaya!",1
"Radio stations should not endorse political violence, stasiun radio tidak seharusnya mendukung kekerasan politik!",1
"Interviews with cultural experts can enlighten listeners, wawancara dengan ahli budaya dapat mencerahkan pendengar!",0
"Fostering hate under the guise of entertainment is wrong, menumbuhkan kebencian dengan kedok hiburan salah!",1
"Educating the public on radio about environmental issues is crucial, mendidik masyarakat di radio tentang isu lingkungan sangat penting!",0
"Broadcasting discriminatory content is against the law, menyiarkan konten diskriminatif melanggar hukum!",1
"Radio can play a key role in emergency response, radio dapat memainkan peran kunci dalam tanggap darurat!",0
"Spewing bigotry on radio shows is a public disservice, melontarkan fanatisme dalam acara radio adalah ketidaklayanan publik!",1
"Playing diverse music on radio stations reflects our society's values, memutar musik yang beragam di stasiun radio mencerminkan nilai-nilai masyarakat kita!",0
"Inciting hatred towards any community on radio is irresponsible, menghasut kebencian terhadap komunitas mana pun di radio adalah tidak bertanggung jawab!",1
"Radio should facilitate constructive community discussions, radio harus memfasilitasi diskusi komunitas yang konstruktif!",0
"Promoting xenophobia on radio is dangerous and unethical, mempromosikan xenofobia di radio berbahaya dan tidak etis!",1
"Radio documentaries can provide deep insights into societal issues, dokumenter radio dapat memberikan wawasan mendalam tentang masalah sosial!",0
"Expressing prejudice on air only serves to divide, mengungkapkan prasangka di udara hanya berfungsi untuk membagi!",1
"Radio programs that celebrate diversity can help reduce prejudice, program radio yang merayakan keberagaman dapat membantu mengurangi prasangka!",0
"Racist slurs on radio are unacceptable and should lead to penalties, umpatan rasial di radio tidak dapat diterima dan harus mengakibatkan sanksi!",1
"Radio that respects all listeners can unite a nation, radio yang menghormati semua pendengar dapat menyatukan bangsa!",0
"Using airwaves to degrade any group diminishes the medium's value, menggunakan gelombang udara untuk merendahkan kelompok mana pun mengurangi nilai medium!",1
"Radio stations that prioritize truth and respect will thrive, stasiun radio yang mengutamakan kebenaran dan rasa hormat akan berkembang!",0
