Sentence,Label
"Memorial ini sering menjadi tempat orang-orang yang tidak menghargai sejarah, sangat mengganggu!",1
"Mereka hanya datang untuk selfie, no respect for the memory!",1
"Pengunjung di sini tidak tahu etika, always making noise!",1
"Sikap mereka sangat egois, ruining the solemn atmosphere!",1
"Kebersihan di memorial ini sangat buruk, no one seems to care!",1
"Mereka datang hanya untuk pamer, never appreciate the significance!",1
"Orang-orang di sini suka merusak suasana, totally irresponsible!",1
"Setiap kali aku ke sini, ada saja yang bikin keributan!",1
Pengunjung yang egois membuat memorial ini jadi tidak nyaman!,1
"Mereka berpikir memorial ini adalah tempat untuk party, so disrespectful!",1
"Kebisingan di sini sangat mengganggu, who can enjoy this place?",1
"Mereka tidak menghargai keindahan dan makna memorial, hanya fokus pada diri sendiri!",1
Penduduk lokal sudah capek dengan pengunjung yang tidak menghargai!,1
"Gak ada rasa hormat pada sejarah, always causing problems!",1
Kamu tidak seharusnya datang ke memorial ini hanya untuk ribut!,1
"Tempat ini bukan untuk pamer, it's a place for reflection!",1
"Gak ada yang menghargai keindahan, always making noise!",1
"Pengunjung di sini suka ribut, making it uncomfortable for others!",1
Mereka tidak mengerti bahwa tempat ini memiliki arti penting!,1
"Setiap kali ada pengunjung baru, selalu ada masalah!",1
"Gak ada yang paham pentingnya menjaga memorial, very disappointing!",1
"Tempat ini seharusnya jadi tempat pengingat, not untuk ribut!",1
Kamu tidak seharusnya mengganggu orang lain di sini!,1
Selalu ada yang membuat kerusuhan di memorial ini!,1
"Memorial ini indah dan menenangkan, perfect for reflection.",0
Pengunjung di sini biasanya ramah dan menghargai sejarah.,0
"Setiap pengunjung diingatkan untuk menjaga kebersihan, which is important.",0
"Meskipun ramai, kita masih bisa menikmati keindahan memorial.",0
Tempat ini memiliki banyak informasi tentang sejarah lokal.,0
"Kebersihan memorial ini dijaga dengan baik, very commendable.",0
Ada banyak aktivitas edukatif yang bisa diikuti pengunjung.,0
Pengunjung didorong untuk menghormati sejarah dan budaya di sini.,0
Pelayanan di memorial ini ramah dan siap membantu pengunjung.,0
Kegiatan di sini sering menarik banyak orang untuk belajar.,0
"Memorial ini memiliki pemandangan yang luar biasa, especially at sunset.",0
"Pengunjung diingatkan untuk menghargai kenangan, which is great.",0
Mereka mengadakan event untuk mengedukasi pengunjung tentang sejarah.,0
Tempat ini sering dijadikan lokasi penelitian tentang warisan budaya.,0
Kita bisa menikmati keindahan budaya sambil berolahraga di sini.,0
Pengunjung diajak untuk ikut serta dalam kegiatan pelestarian.,0
"Setiap sudut di sini memiliki keindahan tersendiri, it’s unique.",0
Kita bisa belajar tentang sejarah lokal saat berkunjung ke sini.,0
"Pengalaman di memorial ini sangat berharga, it's a must-visit.",0
Mendaki di sekitar memorial adalah cara yang bagus untuk bersantai.,0
Kegiatan bersama keluarga di sini sangat menyenangkan dan mendidik.,0
Kami selalu menikmati waktu di memorial ini dengan keluarga.,0
"Setiap tahun, memorial ini menarik banyak pengunjung karena keindahannya.",0
