Sentence,Label
"The observatory discriminates against international researchers, diskriminasi terhadap peneliti asing!",1
"Public funds are wasted on inefficient space projects, dana publik terbuang sia-sia!",1
"The staff's arrogance makes collaboration impossible, arogansi staf menghalangi kerjasama!",1
"Data from the observatory is hoarded, not shared, data ditimbun, tidak dibagi!",1
"Local communities are disrupted by the construction, konstruksi mengganggu komunitas lokal!",1
"There is a lack of transparency in funding allocation, kurang transparan dalam alokasi dana!",1
"Safety protocols for visitors are insufficient, protokol keselamatan pengunjung tidak memadai!",1
"Noise pollution from the observatory affects nearby towns, polusi suara berdampak pada kota terdekat!",1
"Employment practices favor certain nationalities, praktik perekrutan memihak beberapa kebangsaan!",1
"Research findings are skewed to suit political agendas, hasil riset dimanipulasi untuk agenda politik!",1
"Access to telescope time is unfairly distributed, akses teleskop dibagi tidak adil!",1
"The observatory's impact on wildlife is ignored, dampak pada satwa liar diabaikan!",1
"Internships at the observatory are unpaid and exploitative, magang tidak dibayar dan eksploitatif!",1
"Data manipulation compromises scientific integrity, manipulasi data merusak integritas ilmiah!",1
"The observatory monopolizes astronomical research, monopoli riset astronomi!",1
"Outreach programs exclude underprivileged schools, program sosialisasi mengecualikan sekolah kurang mampu!",1
"The observatory director is involved in corruption scandals, direktur terlibat skandal korupsi!",1
"Gender bias in the hiring process excludes many qualified candidates, bias gender dalam rekrutmen!",1
"Older equipment is not maintained, risking safety, peralatan tua tidak terawat dan berisiko!",1
"Research that doesn't align with funders' interests is suppressed, riset yang tidak sesuai minat pendana ditindas!",1
"The observatory's light pollution disrupts the natural night environment, polusi cahaya mengganggu lingkungan malam!",1
"Reports of harassment within the team are covered up, laporan pelecehan ditutupi!",1
"The observatory fails to engage with the global scientific community, gagal berinteraksi dengan komunitas ilmiah global!",1
"Environmental assessments are manipulated to favor development, penilaian lingkungan dimanipulasi!",1
"The observatory's promises to the community are not fulfilled, janji kepada komunitas tidak dipenuhi!",1
"The observatory plays a crucial role in advancing space science, peran penting dalam ilmu antariksa.",0
"Educational outreach programs inspire the next generation of astronomers, program edukasi menginspirasi astronom masa depan.",0
"International collaborations at the observatory lead to significant discoveries, kolaborasi internasional berbuah penemuan.",0
"The observatory is committed to sustainable practices, berkomitmen pada praktik berkelanjutan.",0
"Research from the observatory contributes to climate science, kontribusi pada ilmu iklim.",0
"Technological innovations at the observatory enhance global satellite communications, inovasi teknologi memperbaiki komunikasi satelit.",0
"The observatory offers internships that provide valuable experience, magang memberikan pengalaman berharga.",0
"Public events at the observatory raise awareness about space, acara publik meningkatkan kesadaran tentang antariksa.",0
"The observatory's work helps predict and mitigate asteroid threats, membantu prediksi dan mitigasi ancaman asteroid.",0
"Community programs support local education and development, mendukung pendidikan dan pengembangan lokal.",0
"The observatory ensures data is accessible to researchers worldwide, data dapat diakses oleh peneliti global.",0
"Environmental initiatives protect the local ecosystem around the observatory, inisiatif lingkungan melindungi ekosistem.",0
"The observatory's facilities are open to the public, providing educational tours, fasilitas terbuka untuk tur edukatif.",0
"Partnerships with universities enhance research opportunities and funding, kemitraan dengan universitas meningkatkan kesempatan riset.",0
"The observatory's commitment to diversity enriches the scientific community, komitmen pada keberagaman memperkaya komunitas ilmiah.",0
"Technological upgrades at the observatory offer improved observational capabilities, peningkatan teknologi meningkatkan kemampuan observasi.",0
"Safety measures at the observatory are rigorously enforced, tindakan keselamatan ditegakkan dengan ketat.",0
"Volunteer programs at the observatory engage and educate the community, program sukarelawan mengedukasi komunitas.",0
"Scientific publications from the observatory are highly cited in the academic community, publikasi ilmiah banyak dikutip.",0
"The observatory's location is strategically chosen to minimize environmental impact, lokasi strategis minim dampak lingkungan.",0
"The observatory hosts annual conferences that attract scientists from around the world, konferensi tahunan menarik ilmuwan.",0
"Research integrity and transparency are core values at the observatory, integritas dan transparansi nilai utama.",0
"The observatory's programs help demystify science for the general public, program membantu menjelaskan sains.",0
"Collaborative research projects at the observatory address key scientific challenges, proyek riset kolaboratif mengatasi tantangan ilmiah.",0
"The observatory's green technologies reduce its carbon footprint, teknologi hijau mengurangi jejak karbon.",0
