Sentence,Label
"Taman nasional ini penuh dengan pengunjung yang tidak tahu etika, sangat mengganggu!",1
"Mereka cuma datang untuk selfie, no respect for nature!",1
"Pengunjung di sini tidak menghargai kebersihan, always leaving trash behind!",1
"Sikap mereka sangat egois, making it uncomfortable for everyone!",1
"Kebisingan di taman nasional ini sangat mengganggu, who can enjoy that?",1
"Mereka tidak menghargai keindahan alam, hanya fokus pada diri sendiri!",1
"Orang-orang di sini suka merusak flora dan fauna, totally irresponsible!",1
"Setiap kali aku ke sini, ada saja yang bikin keributan!",1
Pengunjung yang egois membuat taman ini jadi tidak nyaman!,1
Mereka berpikir taman nasional ini adalah tempat untuk party!,1
"Kebersihan taman ini sangat buruk, no one seems to care!",1
Penduduk lokal sudah capek dengan pengunjung yang tidak menghargai!,1
"Gak ada rasa hormat sama lingkungan, selalu merusak suasana!",1
"Sikap pengunjung sangat buruk, never caring about the rules!",1
Kalian tidak seharusnya datang ke taman ini hanya untuk ribut!,1
"Tempat ini bukan untuk pamer, it's a place for enjoyment!",1
"Gak ada yang menghargai keindahan, always making noise!",1
"Pendaki di sini tidak menghargai keselamatan, just for their fun!",1
Mereka tidak mengerti bahwa tempat ini adalah rumah bagi banyak makhluk!,1
Selalu ada yang membuat kerusuhan di taman nasional ini!,1
"Kamu tidak perlu berisik di sini, just enjoy the view!",1
"Gak ada yang peduli tentang kebersihan, always a mess!",1
"Mereka tidak bisa menjaga ketenangan, sangat mengganggu!",1
"Sikapmu sangat tidak pantas di sini, it ruins the atmosphere!",1
"Pengunjung di sini lebih suka ribut, not respecting others!",1
"Taman nasional ini indah dan menenangkan, perfect for a weekend getaway.",0
Pengunjung di sini biasanya ramah dan suka berbagi informasi.,0
"Setiap pengunjung diingatkan untuk menjaga kebersihan, which is important.",0
"Meskipun ramai, kita masih bisa menikmati keindahan taman ini.",0
Taman ini memiliki jalur hiking yang menarik dan aman.,0
"Kebersihan taman nasional ini dijaga dengan baik, very commendable.",0
Ada banyak aktivitas edukatif yang bisa diikuti pengunjung.,0
Mendaki di sini memberikan pengalaman yang menyenangkan.,0
Pelayanan di taman ini ramah dan siap membantu pengunjung.,0
Kegiatan di taman ini sering menarik banyak orang untuk belajar.,0
Taman nasional ini adalah tempat yang sempurna untuk bersantai.,0
Kami bisa belajar banyak tentang flora dan fauna setempat.,0
Mereka mengadakan event untuk mengedukasi pengunjung tentang konservasi.,0
Tempat ini sering dijadikan lokasi penelitian tentang lingkungan.,0
Kita bisa menikmati pemandangan indah sambil berolahraga di sini.,0
Kegiatan bersih-bersih taman sering diadakan untuk menjaga kebersihan.,0
Pengunjung di sini saling mendukung dan membantu satu sama lain.,0
Taman nasional ini memiliki pemandangan yang luar biasa.,0
"Setiap sudut di sini memiliki keindahan tersendiri, it’s unique.",0
Kami selalu menikmati waktu di taman ini dengan keluarga.,0
"Taman ini cocok untuk piknik keluarga, dengan fasilitas yang baik.",0
Mendaki di taman nasional ini adalah pengalaman yang tak terlupakan.,0
Kami bisa belajar menjaga alam saat berkunjung ke sini.,0
"Setiap tahun, taman ini menarik banyak pengunjung karena keindahannya.",0
