Sentence,Label
"Rumah sakit ini cuma tahu cara memeras uang pasien, really greedy!",1
"Dokter di sini sok tahu banget, padahal mereka just guessing!",1
"Pelayanan rumah sakit ini benar-benar buruk, not caring at all!",1
"Bidan di sini cuma tahu marah-marah, no empathy whatsoever!",1
"Setiap kali datang, waiting hours without any reason!",1
"Suster di sini kasar banget, where’s the professionalism?",1
"Layanan rumah sakit ini kayak pasar, no order or care!",1
"Mereka cuma tahu minta uang, but don’t provide real care!",1
"Dokter di sini seenaknya saja, gak pernah kasih penjelasan!",1
Kalian pikir rumah sakit ini is a place for care? Big joke!,1
"Harganya mahal, tapi pelayanannya mengecewakan, really not worth it!",1
"Rumah sakit ini hanya buat bikin orang makin stress, bukan sembuh!",1
"Resepsionisnya suka mengeluh, doesn't want to help patients!",1
Kenapa selalu harus menunggu lama di sini? It’s so inefficient!,1
Rumah sakit atau tempat uji kesabaran? Gak ada yang peduli!,1
"Obat mahal tapi gak efektif, just a money-making scheme!",1
"Dokter di sini sok sibuk, padahal hanya chatting di ponsel!",1
"Datang ke sini cuma bikin frustrasi, really disappointing service!",1
"Pelayanan buruk, tapi sok ramah pas tagih pembayaran!",1
"Suster-suster di sini keras kepala, no willingness to listen!",1
"Gak pernah dikasih penjelasan yang jelas, always in the dark!",1
"Pasien dianggap cuma sumber duit, no real care given!",1
"Mereka pikir semua orang punya uang banyak, overpriced!",1
"Jangan berharap pulang dengan tenang, selalu ada tagihan tambahan!",1
"Di sini, kesehatan cuma alasan buat ambil uang pasien!",1
"Dokter di sini berusaha memberikan layanan terbaik, meski ramai pasien.",0
"Kadang antrian panjang, but it's because they handle many patients.",0
"Pelayanan suster bisa lebih baik, but they are trying their best.",0
Harga obat mahal karena memang kualitasnya terjamin.,0
"Mereka punya banyak pasien, makanya sometimes we have to wait.",0
Rumah sakit ini punya program bantuan untuk pasien yang membutuhkan.,0
"Proses pengobatan memang lama, but it's for thorough care.",0
"Pelayanan di sini ramah, meskipun kadang terasa lambat.",0
Dokter selalu berusaha menjelaskan kondisi pasien dengan baik.,0
Pasien diberikan pilihan pengobatan yang sesuai dengan kebutuhan.,0
"Suster di sini sabar melayani, walau kondisi sering hectic.",0
"Mereka selalu update dengan kondisi terbaru pasien, which is reassuring.",0
Pengalaman di sini menunjukkan bahwa kesehatan itu prioritas utama.,0
"Meski biayanya tinggi, layanan yang diberikan sepadan.",0
Rumah sakit ini menyediakan fasilitas yang cukup lengkap.,0
"Dokter-dokternya profesional, always prioritizing patient care.",0
Perawatan di sini dilakukan dengan penuh kehati-hatian dan teliti.,0
Mereka punya program diskon untuk pasien dengan kondisi tertentu.,0
"Layanan di sini termasuk yang terbaik, walaupun harus menunggu.",0
"Pasien selalu diberikan opsi untuk second opinion, which is good.",0
"Walaupun prosesnya lama, they focus on quality care.",0
Rumah sakit ini sering mengadakan seminar kesehatan untuk edukasi.,0
"Pelayanan yang baik membutuhkan waktu, mari kita hargai usaha mereka.",0
"Dokter di sini selalu update ilmu mereka, it's a good sign.",0
"Suster di sini mendampingi pasien dengan sabar, really admirable.",0
