sentence,label
"Drunks who vandalize the brewery should be banned, mereka harus dilarang masuk!",1
"Stealing from the brewery shop is just low, mencuri itu tindakan tercela!",1
"Littering in the brewery grounds shows no respect, tidak menunjukkan rasa hormat!",1
"Rowdy behavior in the brewery ruins the experience for everyone, merusak pengalaman semua orang!",1
"Leaving cigarette butts in the brewery is not only nasty, it’s dangerous, sangat berbahaya!",1
"Harassing brewery staff is unacceptable, tindakan yang tidak bisa diterima!",1
"The noise from the brewery parties should not disturb the local residents, tidak boleh mengganggu!",1
"Sneaking into brewery events without paying is stealing, itu sama dengan mencuri!",1
"Polluting the water near the brewery endangers wildlife, membahayakan kehidupan liar!",1
"Spreading rumors about the brewery without evidence is harmful, merugikan!",1
"Disrespecting the brewery’s heritage in online forums is ignorant, sangat tidak tahu adat!",1
"Driving drunk from the brewery is not only illegal, it’s irresponsible, sangat tidak bertanggung jawab!",1
"Breaking bottles in the brewery is hazardous to others, berbahaya bagi orang lain!",1
"Graffiti on the brewery walls is vandalism, perbuatan vandal!",1
"Hosting loud events at the brewery without a permit is illegal, ilegal dan tidak etis!",1
"Those who misuse brewery equipment risk everyone's safety, membahayakan keselamatan semua orang!",1
"Non-payment of brewery tours is theft, itu pencurian!",1
"Abusing alcohol at the brewery does not excuse bad behavior, tidak membenarkan perilaku buruk!",1
"Unleashed pets in the brewery can disturb other visitors, dapat mengganggu pengunjung lain!",1
"Illegal parking at the brewery blocks emergency access, memblokir akses darurat!",1
"The brewery is not a place for your political rants, bukan tempat untuk politik!",1
"Defaming the brewery’s products online without proof is slander, fitnah!",1
"Overcrowding the brewery beyond capacity is a safety hazard, bahaya keselamatan!",1
"Threatening brewery employees over service issues is unacceptable, tidak dapat diterima!",1
"Damaging the brewery's aging barrels ruins years of work, merusak kerja keras bertahun-tahun!",1
"A tour of the brewery can be a fascinating educational experience, pengalaman edukatif yang menarik.",0
"Sampling different brews at the brewery is a great way to learn about beer, cara terbaik untuk belajar tentang bir.",0
"The architecture of the brewery is historically significant, sangat signifikan secara historis.",0
"Brewery tours offer a unique insight into the brewing process, memberikan wawasan unik tentang proses pembuatan bir.",0
"The brewery’s commitment to sustainability is commendable, komitmen pada keberlanjutan patut dipuji.",0
"Events at the brewery bring the community together, membawa komunitas bersama.",0
"The brewery’s garden is a beautiful spot to relax, tempat yang indah untuk bersantai.",0
"Local musicians performing at the brewery create a wonderful atmosphere, menciptakan suasana yang luar biasa.",0
"The brewery’s craft beers are a testament to artisan skill, bukti keterampilan artisan.",0
"Family-friendly events at the brewery are enjoyable for all ages, menyenangkan untuk semua umur.",0
"The brewery offers a range of beers that cater to all tastes, menyediakan berbagai bir untuk semua selera.",0
"Educational workshops at the brewery are informative and fun, informatif dan menyenangkan.",0
"Supporting the local brewery helps boost the local economy, membantu meningkatkan ekonomi lokal.",0
"The brewery’s seasonal festivals are highlights of the year, sorotan tahun ini.",0
"Art exhibitions at the brewery showcase local talent, menampilkan bakat lokal.",0
"The brewery’s outdoor seating area is the perfect place to enjoy a sunny day, tempat yang sempurna untuk menikmati hari yang cerah.",0
"Collaborations between the brewery and local cafes enrich the community, memperkaya komunitas.",0
"The brewery’s limited edition beers are always exciting to try, selalu menarik untuk dicoba.",0
"Live brewing demonstrations at the brewery are both educational and entertaining, edukatif dan menghibur.",0
"The brewery’s commitment to using local ingredients supports local farmers, mendukung petani lokal.",0
"Brewery trivia nights are a fun way to test your knowledge, cara menyenangkan untuk menguji pengetahuan Anda.",0
"The brewery’s beer tasting events are a popular local activity, aktivitas lokal yang populer.",0
"Visiting the brewery is a great weekend activity for families, aktivitas akhir pekan yang hebat untuk keluarga.",0
"The brewery’s recycling initiatives help reduce environmental impact, membantu mengurangi dampak lingkungan.",0
"The relaxed atmosphere at the brewery makes it a favorite spot for locals, tempat favorit untuk warga lokal.",0
