sentence,label
"Destroying coffee plants for fun is criminal, sangat tidak bertanggung jawab!",1
"Stealing coffee beans directly from the plantations is outright theft, pencurian yang nyata!",1
"Polluting the water sources near the coffee plantation harms the entire ecosystem, merusak ekosistem!",1
"Harassing workers at the coffee plantation is a violation of their rights, pelanggaran hak mereka!",1
"Organizing illegal races on coffee plantation roads is dangerous and irresponsible, berbahaya dan tidak bertanggung jawab!",1
"Leaving trash after a visit to the coffee plantation shows a lack of respect, menunjukkan kurangnya rasa hormat!",1
"Vandalizing the coffee processing facilities disrupts the livelihood of many, mengganggu penghidupan banyak orang!",1
"Trespassing into restricted areas of the coffee plantation is illegal, ilegal!",1
"Starting fires on coffee plantations can lead to severe environmental damage, bisa menyebabkan kerusakan lingkungan yang parah!",1
"Theft of coffee seedlings from the nursery harms the plantation's future, merugikan masa depan perkebunan!",1
"Discriminating against workers based on ethnicity at coffee plantations fosters hate, menumbuhkan kebencian!",1
"Bringing pets to coffee plantations and letting them roam free can damage the plants, dapat merusak tanaman!",1
"Graffiti on coffee farm infrastructure is disrespectful and costly to clean, mahal untuk dibersihkan!",1
"Illegal logging on coffee plantation property leads to habitat loss, menyebabkan kehilangan habitat!",1
"Spreading false claims about coffee quality online damages the plantation's reputation, merusak reputasi perkebunan!",1
"Using coffee plantation tours to smuggle drugs jeopardizes the entire community, membahayakan seluruh komunitas!",1
"Misusing agrochemicals on coffee plantations can poison wildlife, bisa meracuni satwa liar!",1
"Bullying junior workers at the coffee plantation creates a toxic work environment, menciptakan lingkungan kerja yang toksik!",1
"Violating the coffee plantation's hospitality by overstaying can lead to stricter regulations, bisa menyebabkan regulasi yang lebih ketat!",1
"Abandoning animals at coffee plantations is cruel and illegal, kejam dan ilegal!",1
"Manipulating coffee production figures for personal gain is fraud, adalah penipuan!",1
"Installing unauthorized surveillance in coffee plantations invades privacy, melanggar privasi!",1
"Holding unauthorized events in coffee plantation areas can disturb the peace, dapat mengganggu ketertiban!",1
"Refusing to pay for services at the coffee plantation cafe is theft, adalah pencurian!",1
"Encouraging harmful pranks in coffee plantation areas endangers everyone, membahayakan semua orang!",1
"Touring a coffee plantation provides insights into sustainable agriculture, memberikan wawasan tentang pertanian berkelanjutan.",0
"Tasting freshly brewed coffee directly from the plantation is an unforgettable experience, pengalaman yang tak terlupakan.",0
"Educational visits to coffee plantations help promote environmental awareness, membantu meningkatkan kesadaran lingkungan.",0
"The natural beauty of coffee plantations makes them perfect for eco-tourism, sempurna untuk ekowisata.",0
"Coffee tasting events at the plantation are great for learning about coffee varieties, bagus untuk mempelajari varietas kopi.",0
"Volunteering at coffee plantations can teach valuable farming skills, mengajarkan keterampilan bertani yang berharga.",0
"Photography tours of coffee plantations offer stunning visual opportunities, menawarkan kesempatan visual yang menakjubkan.",0
"The peaceful environment of coffee plantations is ideal for retreats, ideal untuk retret.",0
"Birdwatching in coffee plantations attracts nature enthusiasts, menarik para penggemar alam.",0
"Participating in the coffee harvest teaches respect for the labor involved, mengajarkan rasa hormat terhadap tenaga kerja.",0
"The sustainable practices at coffee plantations support the local ecosystem, mendukung ekosistem lokal.",0
"Coffee plantations serve as important research sites for agricultural studies, situs penting untuk studi pertanian.",0
"Community projects on coffee plantations enhance local development, meningkatkan pengembangan lokal.",0
"Seasonal festivals at coffee plantations foster community spirit, menumbuhkan semangat komunitas.",0
"Art initiatives at coffee plantations help raise awareness about cultural heritage, membantu meningkatkan kesadaran tentang warisan budaya.",0
"Educational programs at coffee plantations promote biodiversity conservation, mempromosikan konservasi keanekaragaman hayati.",0
"The coffee plantation's café offers a unique taste of local cuisine, menawarkan rasa unik dari masakan lokal.",0
"Hiking through coffee plantations provides a wonderful escape into nature, menyediakan pelarian yang indah ke alam.",0
"Yoga sessions held at coffee plantations combine relaxation with nature, menggabungkan relaksasi dengan alam.",0
"Artisan markets at coffee plantations showcase local crafts and produce, menampilkan kerajinan dan produk lokal.",0
"The adoption of organic farming methods in coffee plantations is beneficial, bermanfaat.",0
"Cultural events at coffee plantations help preserve local traditions, membantu melestarikan tradisi lokal.",0
"Partnerships between coffee plantations and universities boost agricultural education, meningkatkan pendidikan pertanian.",0
"Coffee plantations implementing water conservation measures are leading by example, menjadi contoh yang baik.",0
