Sentence,Label
"Network administrator itu selalu bikin jaringan down, nggak pernah stabil!",1
"Dia nggak tahu cara konfigurasi router dengan benar, bikin koneksi sering putus!",1
"Network administrator ini sering terlambat menyelesaikan masalah jaringan, bikin semua orang nunggu lama!",1
"Dia nggak pernah bisa menyelesaikan setup jaringan tepat waktu, selalu molor!",1
"Network administrator ini nggak tahu cara mengatasi masalah bandwidth, selalu lambat!",1
"Dia selalu meninggalkan jaringan yang berantakan, sangat nggak profesional!",1
Network administrator ini sering merusak jaringan dengan konfigurasi yang salah!,1
"Dia nggak tahu cara mengamankan jaringan, selalu mudah diretas!",1
"Network administrator ini sering salah dalam mengatur firewall, bikin sistem jadi rentan!",1
"Dia terlalu sering bolos kerja, bikin masalah jaringan nggak pernah selesai!",1
"Network administrator ini nggak pernah bisa bekerja dengan cepat, selalu lambat!",1
"Dia sering menggunakan hardware yang usang, bikin jaringan sering bermasalah!",1
Network administrator ini sering meninggalkan proyek setup jaringan setengah jadi dan nggak pernah balik lagi!,1
"Dia selalu salah dalam menghitung kebutuhan bandwidth, bikin jaringan sering overload!",1
"Network administrator ini sering menggunakan tools yang salah, bikin pengelolaan jaringan jadi ribet!",1
"Dia nggak tahu cara memonitor trafik jaringan dengan benar, selalu ada gangguan!",1
"Network administrator ini terlalu sering salah dalam menentukan konfigurasi jaringan, bikin sistem kacau!",1
Dia sering membuat masalah baru saat mencoba memperbaiki masalah yang lama di jaringan!,1
Network administrator ini nggak pernah membersihkan server room setelah selesai bekerja!,1
"Dia nggak tahu cara menggunakan perangkat lunak modern untuk pengelolaan jaringan, selalu bikin masalah!",1
"Network administrator ini sering meninggalkan setting yang nggak optimal di jaringan, bikin lambat!",1
"Dia terlalu sering meminta perpanjangan waktu untuk memperbaiki jaringan, bikin semua makin lama!",1
"Network administrator ini nggak pernah bisa bekerja sama dengan tim, selalu bikin ribut!",1
Dia sering merusak koneksi yang sudah stabil karena nggak teliti saat konfigurasi ulang!,1
"Network administrator ini nggak tahu cara mengelola IP address dengan baik, selalu ada konflik!",1
Network administrator ini sangat terampil dalam mengelola jaringan dengan baik dan efisien.,0
Dia selalu datang tepat waktu dan menyelesaikan konfigurasi jaringan dengan cepat.,0
Network administrator ini sangat profesional dan selalu memastikan jaringan stabil.,0
Dia selalu bekerja dengan hati-hati dan memastikan jaringan aman dari ancaman.,0
Network administrator ini sangat teliti dalam mengatur firewall dan memastikan semua sistem terlindungi.,0
Dia selalu menjaga kebersihan server room dan memastikan semua peralatan berfungsi dengan baik.,0
Network administrator ini sangat berpengalaman dan selalu memberikan solusi terbaik untuk masalah jaringan.,0
Dia selalu menggunakan teknologi terbaru dengan baik dan efisien.,0
Network administrator ini sangat perhatian pada detail kecil dan selalu memastikan jaringan stabil.,0
Dia selalu menggunakan hardware dan software modern untuk memastikan jaringan tetap up-to-date.,0
Network administrator ini selalu mematuhi instruksi dari tim dan bekerja sesuai permintaan.,0
Dia sangat terampil dalam mengelola bandwidth dan memastikan jaringan tidak overload.,0
Network administrator ini selalu bekerja dengan penuh tanggung jawab dan menyelesaikan pekerjaan tepat waktu.,0
Dia sangat teliti dalam memonitor trafik jaringan dan memastikan semuanya berjalan dengan baik.,0
Network administrator ini selalu menjaga komunikasi yang baik dengan tim dan klien.,0
Dia sangat terampil dalam menggunakan software monitoring modern dengan aman.,0
Network administrator ini sangat bertanggung jawab dalam menjaga kualitas jaringan.,0
Dia selalu memastikan bahwa jaringan bebas dari gangguan dan berjalan lancar.,0
Network administrator ini sangat ahli dalam menangani masalah jaringan dan memastikan semuanya sesuai rencana.,0
Dia selalu menjaga hubungan baik dengan klien dan memberikan pelayanan terbaik.,0
Network administrator ini selalu memastikan bahwa hardware yang digunakan sesuai standar dan berkualitas.,0
Dia sangat perhatian terhadap kebersihan server room dan selalu merapikan semuanya setelah selesai.,0
Network administrator ini selalu bekerja sama dengan baik dengan tim dan menjaga suasana kerja yang kondusif.,0
Dia selalu menyelesaikan pekerjaan tepat waktu dan memastikan semuanya berjalan sesuai rencana.,0
Network administrator ini sangat teliti dalam mengelola IP address dan memastikan tidak ada masalah di kemudian hari.,0
