Sentence,Label
"Musisi itu cuma terkenal karena sensasi, bukan karena musiknya!",1
"Lagu-lagunya nggak ada yang bagus, cuma omong kosong!",1
"Musiknya monoton, nggak ada variasi sama sekali!",1
Dia lebih sering buat drama daripada musik berkualitas!,1
"Musisinya payah, tapi tetap dapat penghargaan, absurd!",1
"Semua albumnya gagal total, nggak ada yang layak didengar!",1
"Musisi ini nggak punya bakat, cuma ikut tren aja!",1
"Penampilannya selalu aneh, nggak fokus pada musik!",1
"Dia terkenal karena skandal, bukan karena karyanya!",1
"Musiknya murahan, nggak ada nilai seni sama sekali!",1
"Dia cuma jual kontroversi, nggak ada kualitas musiknya!",1
"Lirik lagunya kosong, nggak ada makna yang berarti!",1
"Musisinya nggak bisa main alat musik dengan baik, cuma pura-pura!",1
"Penampilan panggungnya selalu bikin malu, nggak layak jadi musisi!",1
"Musiknya cuma untuk sensasi, nggak ada orisinalitas!",1
"Dia nggak layak disebut musisi, cuma peniru gaya!",1
"Setiap kali dia tampil live, pasti mengecewakan!",1
"Musiknya nggak ada yang baru, semuanya terdengar sama!",1
"Musisi ini nggak punya skill, cuma modal tampang!",1
"Musiknya jelek, tapi terus dipromosikan di mana-mana!",1
"Dia cuma modal kolaborasi untuk tetap relevan, nggak punya karya sendiri!",1
"Penampilan panggungnya selalu berantakan, nggak profesional!",1
"Liriknya kacau, nggak ada yang paham apa yang dia nyanyikan!",1
"Musisinya sok eksperimental, tapi hasilnya nggak jelas!",1
"Nggak ada yang mau dengar lagunya, terlalu membosankan!",1
"Musisinya sangat berbakat, setiap lagunya penuh emosi.",0
Kreativitasnya dalam bermusik sangat mengagumkan.,0
Musisi ini selalu membawa inovasi dalam setiap albumnya.,0
"Setiap konsernya selalu memukau, penuh dengan energi.",0
Lagu-lagunya selalu punya makna yang dalam dan menyentuh.,0
"Musiknya sangat orisinal, tidak mengikuti tren.",0
Kemampuan bermain alat musiknya sangat mengesankan.,0
Musisi ini sangat berbakat dalam menulis lirik yang penuh makna.,0
Setiap penampilannya di panggung selalu sempurna.,0
Musiknya selalu membawa suasana yang berbeda dan unik.,0
"Lirik lagunya sangat menyentuh hati, penuh dengan pesan positif.",0
Setiap album yang dia rilis selalu ditunggu-tunggu oleh penggemarnya.,0
Musisinya selalu tampil profesional dan penuh dedikasi.,0
Karya-karyanya sangat dihargai oleh kritikus musik.,0
"Setiap kali dia tampil live, penampilannya selalu menakjubkan.",0
Musisi ini selalu berhasil menciptakan suasana yang kuat lewat musiknya.,0
"Kualitas produksi musiknya sangat tinggi, selalu memuaskan.",0
"Lirik lagunya sangat dalam, mencerminkan banyak emosi.",0
Musisi ini punya kemampuan yang luar biasa dalam menciptakan melodi.,0
Setiap karyanya selalu berbeda dan penuh inovasi.,0
Musiknya selalu memberikan pengalaman yang berbeda bagi pendengarnya.,0
"Kemampuan vokal musisi ini sangat memukau, selalu stabil.",0
Setiap penampilannya di panggung selalu memukau banyak orang.,0
Musisi ini punya teknik bermain gitar yang luar biasa.,0
Musiknya selalu menghadirkan harmoni yang indah dan menyentuh.,0
