sentence,label
"Perajin itu cuma peduli uang, tidak peduli sama kualitas kerajinan!",1
Siapa yang percaya perajin benar-benar ingin membantu pelanggan? Mereka cuma cari keuntungan!,1
"Perajin itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya perajin bisa diandalkan, mereka semua korup!",1
"Perajin itu cuma menjilat sponsor, tidak pernah benar-benar peduli pada kejujuran!",1
"Kalau kamu percaya perajin punya integritas, kamu pasti tidak waras!",1
Perajin cuma tahu menjual produk yang tidak berkualitas demi uang!,1
"Siapa pun yang percaya perajin itu tulus pasti idiot, mereka cuma tahu mempermainkan pelanggan!",1
"Perajin itu sampah, tidak pernah peduli dengan kebenaran!",1
Kamu pasti bodoh kalau berpikir perajin itu benar-benar peduli!,1
Perajin cuma tahu menyebarkan kebohongan tentang produk demi keuntungan!,1
Siapa yang percaya perajin bekerja demi kemajuan kerajinan pasti gila!,1
Perajin cuma alat untuk memperkaya diri sendiri dan merek!,1
Cuma orang dungu yang tidak sadar bahwa perajin penuh dengan kebohongan!,1
Siapa pun yang jadi perajin pasti punya niat buruk dan serakah!,1
"Perajin tidak pernah jujur, selalu ada kepentingan uang di balik setiap kerajinan!",1
"Kalau kamu percaya pada perajin, kamu pasti tidak tahu apa-apa!",1
Perajin cuma tahu cara memeras uang dari pelanggan dengan produk yang tidak perlu!,1
Kamu pasti idiot kalau berpikir perajin bisa dipercaya!,1
"Perajin itu cuma kumpulan penipu, tidak bisa diandalkan!",1
"Kalau kamu percaya perajin, kamu pasti dungu!",1
"Perajin selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan kerajinan!",1
Siapa yang percaya perajin bekerja dengan hati nurani pasti tidak punya otak!,1
Perajin cuma tahu memanfaatkan pelanggan untuk mendapatkan uang lebih banyak!,1
Orang yang percaya perajin pasti tidak mengerti kenyataan yang terjadi!,1
Perajin memiliki peran penting dalam menciptakan kerajinan yang indah dan unik.,0
Tugas perajin adalah menghasilkan produk yang berkualitas tinggi dan bernilai seni.,0
Saya sangat menghargai kerja keras perajin dalam menjaga kualitas produk mereka.,0
Perajin berperan penting dalam membantu pelanggan menemukan produk yang tepat.,0
Keberhasilan perajin dalam menciptakan karya yang menarik sangat penting bagi dunia kerajinan.,0
Perajin selalu berusaha memberikan kontribusi positif untuk pengembangan seni dan budaya.,0
Saya sangat menghormati dedikasi perajin dalam menyelidiki berbagai teknik kerajinan.,0
"Tugas perajin sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Perajin selalu siap berbagi pengetahuan dan pengalaman dengan pelanggan.,0
Peran perajin dalam menjaga keaslian produk sangat krusial.,0
Perajin bekerja keras untuk memastikan setiap karya memiliki landasan yang kuat.,0
Saya sangat menghargai kerja perajin dalam menciptakan produk yang inovatif.,0
Perajin berperan penting dalam menjaga tradisi dan warisan budaya melalui kerajinan.,0
Saya sangat terkesan dengan kerja keras perajin dalam membuktikan keterampilan mereka.,0
Perajin bekerja dengan dedikasi tinggi untuk mendukung pertumbuhan industri kerajinan.,0
"Meskipun tugasnya berat, perajin selalu berusaha untuk bersikap positif.",0
Perajin memainkan peran penting dalam meningkatkan kesadaran masyarakat tentang seni kerajinan.,0
Keberanian dan komitmen perajin dalam mengekspresikan ide sangat menginspirasi saya.,0
Perajin adalah pahlawan di dunia seni yang bekerja keras demi kemajuan budaya.,0
Saya sangat menghargai kerja keras perajin dalam mengedukasi masyarakat tentang kerajinan.,0
Perajin selalu berusaha untuk memastikan karya mereka bermanfaat bagi banyak orang.,0
Perajin bekerja keras untuk menjaga kualitas produk di setiap proyek.,0
Perajin adalah bagian penting dari kemajuan seni yang menjaga integritas kerajinan.,0
Saya sangat menghargai keberanian dan dedikasi perajin dalam memecahkan masalah kerajinan.,0
Perajin selalu siap memberikan penjelasan yang jelas tentang karya yang mereka buat.,0
