sentence,label
"Gubernur itu cuma tahu korupsi, tidak pernah peduli pada rakyatnya!",1
Siapa yang percaya gubernur bekerja untuk kepentingan rakyat? Mereka cuma cari kekayaan pribadi!,1
"Gubernur itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya gubernur bisa diandalkan, mereka semua korup!",1
"Gubernur itu cuma menjilat penguasa, tidak pernah berjuang untuk rakyat!",1
"Kalau kamu percaya gubernur punya integritas, kamu pasti tidak waras!",1
Gubernur cuma tahu berbohong dan menipu rakyat!,1
"Siapa pun yang percaya gubernur pasti idiot, mereka cuma tahu mempermainkan rakyat!",1
"Gubernur itu sampah, tidak pernah peduli dengan kesejahteraan masyarakat!",1
Kamu pasti bodoh kalau berpikir gubernur punya hati nurani!,1
Gubernur cuma tahu menyebarkan propaganda demi kekuasaan!,1
Siapa yang percaya gubernur bekerja demi rakyat pasti gila!,1
Gubernur cuma alat untuk memperkaya diri sendiri dan kroni-kroninya!,1
Cuma orang dungu yang tidak sadar bahwa gubernur penuh dengan kebohongan!,1
Siapa pun yang jadi gubernur pasti punya niat jahat dan korup!,1
"Gubernur tidak pernah jujur, selalu ada kepentingan pribadi di balik tindakan mereka!",1
"Kalau kamu percaya pada gubernur, kamu pasti tidak tahu apa-apa!",1
Gubernur cuma tahu cara memanipulasi rakyat demi keuntungan mereka sendiri!,1
Kamu pasti idiot kalau berpikir gubernur bisa dipercaya!,1
"Gubernur itu cuma kumpulan pembohong, tidak bisa diandalkan!",1
"Kalau kamu percaya gubernur, kamu pasti dungu!",1
"Gubernur selalu bertindak demi kepentingan pribadi, bukan rakyat!",1
Siapa yang percaya gubernur bekerja dengan hati nurani pasti tidak punya otak!,1
Gubernur cuma tahu memanipulasi rakyat untuk mendapatkan kekuasaan dan uang!,1
Orang yang percaya gubernur pasti tidak mengerti kenyataan yang terjadi!,1
Gubernur memiliki peran penting dalam membangun kesejahteraan rakyat di wilayahnya.,0
Tugas gubernur adalah memastikan kemajuan daerah yang dipimpinnya.,0
Saya sangat menghargai kerja keras gubernur dalam memajukan wilayah yang dipimpinnya.,0
Gubernur berperan penting dalam menerapkan kebijakan pembangunan daerah.,0
Keberhasilan gubernur dalam memajukan daerah sangat penting bagi kemajuan bangsa.,0
Gubernur selalu berusaha melindungi hak-hak warga melalui kebijakan yang mereka buat.,0
Saya sangat menghormati dedikasi gubernur dalam melayani masyarakat.,0
"Tugas gubernur sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Gubernur selalu siap mendengarkan aspirasi masyarakat dan membuat kebijakan yang sesuai.,0
Peran gubernur dalam menyusun kebijakan daerah sangat krusial bagi kemajuan wilayah.,0
Gubernur bekerja untuk memastikan setiap warga mendapatkan hak-hak mereka.,0
Saya sangat menghargai kerja gubernur dalam memajukan pembangunan di wilayahnya.,0
Gubernur berperan penting dalam menjaga kesejahteraan warga di daerah yang mereka pimpin.,0
Saya sangat terkesan dengan kerja keras gubernur dalam mengembangkan potensi daerah.,0
Gubernur bekerja dengan dedikasi tinggi untuk memastikan pembangunan berjalan lancar.,0
"Meskipun tugasnya berat, gubernur selalu berusaha memperjuangkan kesejahteraan masyarakat.",0
Gubernur memainkan peran penting dalam menjaga stabilitas dan kemajuan daerah.,0
Keberanian dan komitmen gubernur sangat menginspirasi saya.,0
Gubernur adalah pemimpin daerah yang bekerja keras demi kemajuan wilayahnya.,0
Saya sangat menghargai kerja keras gubernur dalam melayani warga di wilayahnya.,0
Gubernur selalu berusaha untuk memajukan kesejahteraan warga melalui kebijakan daerah.,0
Gubernur bekerja keras untuk menjaga kepentingan rakyat di setiap kebijakan daerah.,0
Gubernur adalah bagian penting dari kemajuan pembangunan di daerah.,0
Saya sangat menghargai keberanian dan dedikasi gubernur dalam memperjuangkan kemajuan daerah.,0
Gubernur selalu siap mendengarkan dan memenuhi kebutuhan masyarakat di daerahnya.,0
