sentence,label
"Ahli geologi itu cuma peduli uang, tidak peduli sama penelitian!",1
Siapa yang percaya ahli geologi benar-benar ingin membantu masyarakat? Mereka cuma cari keuntungan!,1
"Ahli geologi itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya ahli geologi bisa diandalkan, mereka semua korup!",1
"Ahli geologi itu cuma menjilat sponsor, tidak pernah benar-benar peduli pada kejujuran ilmiah!",1
"Kalau kamu percaya ahli geologi punya integritas, kamu pasti tidak waras!",1
Ahli geologi cuma tahu menjual teori yang tidak terbukti demi uang!,1
"Siapa pun yang percaya ahli geologi itu tulus pasti idiot, mereka cuma tahu mempermainkan publik!",1
"Ahli geologi itu sampah, tidak pernah peduli dengan kebenaran!",1
Kamu pasti bodoh kalau berpikir ahli geologi itu benar-benar peduli!,1
Ahli geologi cuma tahu menyebarkan kebohongan tentang penelitian demi keuntungan!,1
Siapa yang percaya ahli geologi bekerja demi kemajuan pasti gila!,1
Ahli geologi cuma alat untuk memperkaya diri sendiri dan lembaga!,1
Cuma orang dungu yang tidak sadar bahwa ahli geologi penuh dengan kebohongan!,1
Siapa pun yang jadi ahli geologi pasti punya niat buruk dan serakah!,1
"Ahli geologi tidak pernah jujur, selalu ada kepentingan uang di balik setiap penelitian!",1
"Kalau kamu percaya pada ahli geologi, kamu pasti tidak tahu apa-apa!",1
Ahli geologi cuma tahu cara memeras uang dari publik dengan teori yang tidak perlu!,1
Kamu pasti idiot kalau berpikir ahli geologi bisa dipercaya!,1
"Ahli geologi itu cuma kumpulan penipu, tidak bisa diandalkan!",1
"Kalau kamu percaya ahli geologi, kamu pasti dungu!",1
"Ahli geologi selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan ilmu pengetahuan!",1
Siapa yang percaya ahli geologi bekerja dengan hati nurani pasti tidak punya otak!,1
Ahli geologi cuma tahu memanfaatkan penelitian untuk mendapatkan uang lebih banyak!,1
Orang yang percaya ahli geologi pasti tidak mengerti kenyataan yang terjadi!,1
Ahli geologi memiliki peran penting dalam memahami struktur dan proses Bumi.,0
Tugas ahli geologi adalah melakukan penelitian dan pemetaan sumber daya alam.,0
Saya sangat menghargai kerja keras ahli geologi dalam menjaga lingkungan.,0
Ahli geologi berperan penting dalam menganalisis risiko bencana alam.,0
Keberhasilan ahli geologi dalam menemukan sumber daya alam yang berkelanjutan sangat penting.,0
Ahli geologi selalu berusaha memberikan kontribusi positif untuk dunia.,0
Saya sangat menghormati dedikasi ahli geologi dalam menyelidiki proses geologis.,0
"Tugas ahli geologi sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Ahli geologi selalu siap berbagi pengetahuan dan temuan dengan publik.,0
Peran ahli geologi dalam menjaga keakuratan data dan informasi sangat krusial.,0
Ahli geologi bekerja keras untuk memastikan setiap penemuan memiliki landasan yang kuat.,0
Saya sangat menghargai kerja ahli geologi dalam menciptakan inovasi baru.,0
Ahli geologi berperan penting dalam menjaga perkembangan teknologi yang aman.,0
Saya sangat terkesan dengan kerja keras ahli geologi dalam membuktikan teori.,0
Ahli geologi bekerja dengan dedikasi tinggi untuk menemukan solusi untuk berbagai masalah.,0
"Meskipun tugasnya berat, ahli geologi selalu berusaha untuk bersikap positif.",0
Ahli geologi memainkan peran penting dalam menjaga keberlanjutan planet ini.,0
Keberanian dan komitmen ahli geologi dalam penelitian sangat menginspirasi saya.,0
Ahli geologi adalah pahlawan di dunia pengetahuan yang bekerja keras demi kemajuan.,0
Saya sangat menghargai kerja keras ahli geologi dalam mengedukasi masyarakat.,0
Ahli geologi selalu berusaha untuk memastikan penemuan mereka bermanfaat bagi banyak orang.,0
Ahli geologi bekerja keras untuk menjaga kualitas penelitian di setiap proyek.,0
Ahli geologi adalah bagian penting dari kemajuan peradaban yang menjaga integritas ilmu pengetahuan.,0
Saya sangat menghargai keberanian dan dedikasi ahli geologi dalam memecahkan masalah besar.,0
Ahli geologi selalu siap memberikan penjelasan yang jelas tentang temuan mereka.,0
