Sentence,Label
"Komposer itu nggak punya kreativitas, musiknya membosankan!",1
"Semua karyanya terdengar sama, nggak ada yang baru!",1
"Komposisinya kacau, nggak ada harmoni yang enak didengar!",1
"Musiknya membingungkan, nggak ada struktur yang jelas!",1
"Komposernya cuma terkenal karena koneksi, bukan bakat!",1
"Karya-karyanya nggak layak dipuji, cuma ikut-ikutan!",1
"Komposisinya nggak berkelas, terlalu sederhana dan membosankan!",1
"Musiknya nggak punya jiwa, cuma asal buat!",1
"Dia nggak layak disebut komposer, karyanya nggak berkualitas!",1
"Karyanya selalu gagal membawa emosi, nggak ada yang berkesan!",1
Komposer ini nggak bisa bikin musik yang layak didengar!,1
"Komposisinya nggak pernah sukses, selalu diabaikan oleh kritikus!",1
"Karya-karyanya cuma plagiat, nggak ada orisinalitas sama sekali!",1
"Musiknya terdengar seperti dibuat asal-asalan, nggak serius!",1
"Komposer ini terlalu sering mengulang pola yang sama, membosankan!",1
"Komposernya nggak kreatif, semua komposisinya terdengar sama!",1
"Setiap karyanya gagal memberi kesan mendalam, cuma omong kosong!",1
"Komposisinya terlalu berlebihan, jadi nggak enak didengar!",1
"Dia cuma ngandelin teknologi, nggak bisa bikin musik bagus sendiri!",1
"Komposer ini nggak bisa bikin melodi yang enak, semuanya terdengar kaku!",1
"Karya-karyanya selalu flop, nggak pernah dapat pengakuan!",1
"Komposisinya terlalu klise, nggak ada yang unik!",1
Komposer ini nggak pernah berhasil menciptakan karya yang berkesan!,1
"Dia cuma buat musik untuk populer, nggak ada nilai seni!",1
"Karya-karyanya bikin ngantuk, nggak ada dinamika!",1
Komposer ini selalu berhasil menciptakan musik yang menyentuh hati.,0
Setiap komposisinya penuh dengan emosi dan makna yang mendalam.,0
Musiknya selalu orisinal dan penuh inovasi.,0
Komposer ini punya kemampuan luar biasa dalam menyusun harmoni.,0
Karya-karyanya selalu mendapat pengakuan dari kritikus musik.,0
Komposisinya sangat detail dan penuh perasaan.,0
Setiap melodi yang dia buat selalu indah dan mengalir dengan baik.,0
Komposer ini selalu berinovasi dalam setiap karyanya.,0
Musiknya selalu memberikan pengalaman yang luar biasa bagi pendengar.,0
Komposisinya sangat kompleks dan menampilkan keahlian yang luar biasa.,0
Setiap karyanya selalu dinanti oleh para penikmat musik.,0
Komposisi yang dia buat selalu menghadirkan nuansa yang unik.,0
Komposernya punya kemampuan hebat dalam menggabungkan berbagai genre musik.,0
Musiknya selalu berhasil membawa pendengarnya ke dunia yang berbeda.,0
Komposisinya selalu berhasil menciptakan atmosfer yang kuat.,0
"Dia komposer yang sangat berbakat, setiap karyanya penuh orisinalitas.",0
Karya-karyanya selalu berhasil membawa pendengar pada perjalanan emosional.,0
Komposisi musiknya selalu memukau banyak orang dengan kompleksitasnya.,0
Setiap karyanya selalu mendapatkan penghargaan atas kualitasnya.,0
Komposer ini selalu berhasil menggabungkan elemen-elemen yang unik dalam musiknya.,0
Musiknya sangat kaya akan tekstur dan warna suara.,0
Komposisinya sangat dinamis dan selalu membuat pendengar terpikat.,0
Karya-karyanya selalu berhasil menyampaikan cerita melalui musik.,0
Komposernya punya kemampuan luar biasa dalam menciptakan melodi yang berkesan.,0
Setiap komposisinya selalu terdengar segar dan inovatif.,0
