sentence,label
"Psikiater itu cuma peduli uang, tidak peduli sama pasiennya!",1
Siapa yang percaya psikiater benar-benar ingin membantu? Mereka cuma cari keuntungan!,1
"Psikiater itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya psikiater bisa diandalkan, mereka semua korup!",1
"Psikiater itu cuma menjilat klinik, tidak pernah benar-benar peduli pada kesehatan mental pasien!",1
"Kalau kamu percaya psikiater punya integritas, kamu pasti tidak waras!",1
Psikiater cuma tahu memperpanjang sesi konsultasi untuk mendapatkan uang lebih banyak!,1
"Siapa pun yang percaya psikiater itu tulus pasti idiot, mereka cuma tahu mempermainkan pasien!",1
"Psikiater itu sampah, tidak pernah peduli dengan kesejahteraan mental pasiennya!",1
Kamu pasti bodoh kalau berpikir psikiater itu benar-benar peduli!,1
Psikiater cuma tahu menyebarkan kebohongan tentang perawatan demi keuntungan!,1
Siapa yang percaya psikiater bekerja demi kesehatan mental pasti gila!,1
Psikiater cuma alat untuk memperkaya diri sendiri dan kliniknya!,1
Cuma orang dungu yang tidak sadar bahwa psikiater penuh dengan kebohongan!,1
Siapa pun yang jadi psikiater pasti punya niat buruk dan serakah!,1
"Psikiater tidak pernah jujur, selalu ada kepentingan uang di balik setiap sesi konsultasi!",1
"Kalau kamu percaya pada psikiater, kamu pasti tidak tahu apa-apa!",1
Psikiater cuma tahu cara memeras uang dari pasien dengan konsultasi yang tidak diperlukan!,1
Kamu pasti idiot kalau berpikir psikiater bisa dipercaya!,1
"Psikiater itu cuma kumpulan penipu, tidak bisa diandalkan!",1
"Kalau kamu percaya psikiater, kamu pasti dungu!",1
"Psikiater selalu bertindak demi kepentingan pribadi, bukan kesehatan mental pasiennya!",1
Siapa yang percaya psikiater bekerja dengan hati nurani pasti tidak punya otak!,1
Psikiater cuma tahu memanfaatkan pasien untuk memperpanjang konsultasi yang tidak perlu!,1
Orang yang percaya psikiater pasti tidak mengerti kenyataan yang terjadi!,1
Psikiater memiliki peran penting dalam membantu pasien dengan masalah kesehatan mental.,0
Tugas psikiater adalah memastikan pasien mendapatkan dukungan yang tepat untuk kesejahteraan mental mereka.,0
Saya sangat menghargai kerja keras psikiater dalam membantu pasien mengatasi masalah mereka.,0
Psikiater berperan penting dalam menjaga kesehatan mental pasien mereka.,0
Keberhasilan psikiater dalam mendampingi pasien sangat penting bagi pemulihan mental mereka.,0
Psikiater selalu berusaha memberikan dukungan terbaik untuk kesejahteraan mental pasien.,0
Saya sangat menghormati dedikasi psikiater dalam melayani pasien dengan penuh perhatian.,0
"Tugas psikiater sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Psikiater selalu siap mendengarkan dan membantu pasien dengan masalah kesehatan mental.,0
Peran psikiater dalam menjaga kesehatan mental pasien sangat krusial bagi pemulihan mereka.,0
Psikiater bekerja keras untuk memastikan setiap pasien mendapatkan dukungan yang mereka butuhkan.,0
Saya sangat menghargai kerja psikiater dalam membantu pasien mencapai kesejahteraan mental.,0
Psikiater berperan penting dalam menjaga kesejahteraan mental pasien mereka.,0
Saya sangat terkesan dengan kerja keras psikiater dalam membantu pasien mengatasi masalah kesehatan mental.,0
Psikiater bekerja dengan dedikasi tinggi untuk memastikan pasien mendapatkan dukungan yang tepat.,0
"Meskipun tugasnya berat, psikiater selalu berusaha memperjuangkan kesejahteraan mental pasien.",0
Psikiater memainkan peran penting dalam menjaga kesehatan mental dan emosional pasien.,0
Keberanian dan komitmen psikiater dalam merawat pasien sangat menginspirasi saya.,0
Psikiater adalah pahlawan bagi kesehatan mental yang bekerja keras demi pemulihan pasiennya.,0
Saya sangat menghargai kerja keras psikiater dalam melayani pasien dengan penuh dedikasi.,0
Psikiater selalu berusaha untuk memastikan pasien mendapatkan dukungan mental yang tepat.,0
Psikiater bekerja keras untuk menjaga kesehatan mental pasien di setiap sesi konsultasi.,0
Psikiater adalah bagian penting dari sistem kesehatan mental yang menjaga kesejahteraan pasien.,0
Saya sangat menghargai keberanian dan dedikasi psikiater dalam mendukung pemulihan mental pasien.,0
Psikiater selalu siap mendengarkan dan memberikan dukungan kepada pasien dalam proses konsultasi.,0
