Sentence,Label
"Aktivis hak asasi manusia itu cuma cari perhatian, nggak peduli sama masalah sebenarnya!",1
"Dia selalu teriak soal hak asasi, tapi nggak pernah ada aksi nyata!",1
"Aktivis ini sering salah paham soal isu hak asasi manusia, cuma bicara kosong!",1
"Dia nggak pernah bisa membantu menyelesaikan masalah HAM, cuma teori doang!",1
"Aktivis hak asasi ini nggak tahu apa-apa soal keadilan, cuma bisa ngomong!",1
"Dia selalu membesar-besarkan masalah HAM, bikin orang jadi muak!",1
"Aktivis ini sering membuat kampanye yang nggak relevan, nggak ada hasilnya!",1
"Dia nggak tahu cara menjelaskan masalah HAM dengan jelas, selalu muter-muter!",1
"Aktivis HAM ini sering salah dalam menentukan prioritas, bikin masalah tambah rumit!",1
"Dia terlalu sering asal-asalan dalam mengkritik pemerintah, nggak ada bukti yang kuat!",1
"Aktivis ini nggak pernah bisa menjelaskan solusinya dengan baik, cuma bikin bingung!",1
Dia sering memberikan kampanye yang nggak relevan dengan masalah HAM yang sebenarnya!,1
"Aktivis ini sering salah dalam memberikan informasi, bikin masyarakat salah paham!",1
"Dia selalu salah dalam menentukan strategi HAM, bikin masalahnya makin sulit diatasi!",1
Aktivis ini sering memberikan teori yang terlalu rumit tanpa penjelasan yang memadai!,1
"Dia nggak tahu cara menjaga komunikasi yang baik dengan masyarakat, selalu kaku!",1
Aktivis HAM ini terlalu sering memberikan instruksi yang nggak sesuai dengan kenyataan!,1
Dia sering membuat suasana jadi tegang karena caranya bicara yang kasar!,1
Aktivis ini nggak pernah memperbaiki kesalahan dalam kampanye meskipun sudah dikritik!,1
"Dia nggak tahu cara menyusun strategi HAM yang efektif, selalu membingungkan dan nggak efisien!",1
Aktivis ini sering memberikan tugas yang nggak relevan dengan tujuan hak asasi!,1
Dia terlalu sering asal bicara tanpa memikirkan dampaknya bagi perjuangan HAM!,1
"Aktivis ini nggak pernah bisa bekerja sama dengan pemerintah, selalu bikin suasana nggak nyaman!",1
Dia sering merusak peluang kerjasama dengan cara memberikan kritik yang nggak berdasar!,1
"Aktivis ini nggak tahu cara menyusun kampanye HAM yang realistis, selalu bikin pusing!",1
Aktivis hak asasi manusia ini sangat terampil dalam menyusun kampanye HAM yang jelas dan efektif.,0
Dia selalu memastikan bahwa setiap orang memahami pentingnya memperjuangkan hak asasi manusia.,0
Aktivis ini sangat profesional dan selalu menjaga kualitas kampanye hak asasi yang dibuat.,0
Dia selalu bekerja dengan hati-hati dan memastikan setiap aksi HAM dilakukan dengan baik.,0
Aktivis ini sangat teliti dalam mengalokasikan sumber daya untuk memperjuangkan keadilan.,0
Dia selalu menjaga hubungan baik dengan masyarakat dan memberikan arahan yang jelas.,0
Aktivis HAM ini sangat berpengalaman dan selalu memberikan rencana perjuangan HAM yang berkualitas tinggi.,0
Dia selalu menggunakan pendekatan yang tepat untuk memfasilitasi keberhasilan perjuangan HAM.,0
Aktivis ini sangat perhatian pada detail kecil dalam setiap masalah HAM yang dikelola.,0
Dia selalu memastikan aksi HAM berjalan sesuai rencana dan mencapai tujuan yang diinginkan.,0
Aktivis HAM ini selalu menjaga kualitas kampanye dan memastikan semuanya sesuai dengan kebutuhan masyarakat.,0
Dia sangat terampil dalam menjelaskan isu HAM yang rumit dengan cara yang sederhana.,0
Aktivis ini selalu bekerja dengan penuh tanggung jawab dan memastikan setiap solusi HAM tepat sasaran.,0
Dia sangat teliti dalam memilih prioritas aksi HAM dan memastikan hak-hak masyarakat terlindungi.,0
Aktivis HAM ini selalu menjaga komunikasi yang baik dengan masyarakat dan memberikan dukungan yang diperlukan.,0
Dia sangat terampil dalam menyusun kampanye HAM yang menarik dan sesuai dengan kebutuhan masyarakat.,0
Aktivis HAM ini sangat bertanggung jawab dalam menjaga kualitas kampanye HAM yang dibuat.,0
Dia selalu memastikan bahwa setiap rencana perjuangan HAM yang disusun membantu mencapai tujuan bersama.,0
Aktivis ini sangat ahli dalam memberikan contoh nyata yang membantu masyarakat memahami pentingnya hak asasi manusia.,0
Dia selalu menjaga hubungan baik dengan masyarakat dan memastikan suasana kerja yang kondusif.,0
Aktivis HAM ini selalu memastikan bahwa setiap rencana berdasarkan analisis yang akurat.,0
Dia sangat perhatian terhadap kebutuhan masyarakat dan target perjuangan HAM.,0
Aktivis ini selalu bekerja sama dengan baik dengan pemerintah untuk mencapai hasil yang maksimal.,0
Dia selalu menyelesaikan setiap kampanye HAM dengan baik dan memastikan masyarakat memahami isu yang dihadapi.,0
Aktivis HAM ini sangat teliti dalam menyusun dan memberikan solusi yang profesional dan efektif.,0
