Sentence,Label
Tukang kayu itu selalu bekerja dengan lambat dan nggak pernah selesai tepat waktu!,1
"Dia sering salah memotong kayu, bikin hasil kerjanya nggak presisi!",1
"Tukang kayu ini nggak tahu cara menggunakan alat dengan benar, selalu rusak!",1
"Dia terlalu ceroboh dalam bekerja, sering merusak material kayu yang mahal!",1
"Tukang kayu ini nggak pernah bisa mengikuti desain yang sudah ditentukan, hasilnya selalu berbeda!",1
"Dia selalu meninggalkan area kerja berantakan, sangat tidak profesional!",1
"Tukang kayu ini sering terlambat datang ke lokasi proyek, bikin semuanya molor!",1
"Dia nggak tahu cara memasang furnitur dengan benar, selalu goyah dan nggak kuat!",1
"Tukang kayu ini sering merusak peralatan yang digunakan, sangat nggak hati-hati!",1
"Dia nggak pernah bisa menyelesaikan pekerjaan tepat waktu, selalu molor!",1
Tukang kayu ini sering meninggalkan pekerjaan setengah jadi dan nggak pernah balik lagi!,1
"Dia selalu mengabaikan detail penting, bikin hasil kerjanya nggak rapi!",1
"Tukang kayu ini nggak pernah bekerja sesuai rencana, selalu bikin masalah di proyek!",1
"Dia terlalu sering mengambil jalan pintas, bikin kualitas hasil kerjanya buruk!",1
"Tukang kayu ini nggak tahu cara menjaga kebersihan area kerja, selalu berantakan!",1
Dia selalu menggunakan bahan kayu berkualitas rendah tapi harganya mahal!,1
"Tukang kayu ini sering memotong kayu dengan ukuran yang salah, bikin semuanya nggak sesuai!",1
"Dia nggak tahu cara memasang perabotan dengan baik, selalu miring dan nggak stabil!",1
"Tukang kayu ini terlalu sering absen, bikin proyek terhambat!",1
"Dia selalu mengabaikan instruksi dari desainer, bikin semuanya jadi kacau!",1
"Tukang kayu ini nggak pernah serius bekerja, selalu santai dan bikin proyek lama selesai!",1
Dia sering menggunakan kayu yang jelek tapi harganya mahal!,1
"Tukang kayu ini nggak tahu cara menggunakan peralatan modern, selalu bikin masalah!",1
Dia sering merusak furnitur yang sudah hampir jadi karena nggak teliti!,1
Tukang kayu ini nggak pernah bisa mengikuti desain yang sudah dibuat dengan baik!,1
Tukang kayu ini sangat terampil dalam bekerja dan selalu menyelesaikan pekerjaan tepat waktu.,0
Dia selalu bekerja dengan hati-hati dan memastikan hasil kerjanya presisi dan rapi.,0
Tukang kayu ini sangat teliti dalam memotong kayu dan mengikuti desain yang sudah ditentukan.,0
Dia selalu menjaga kebersihan area kerja setelah selesai bekerja.,0
Tukang kayu ini sangat profesional dan selalu tepat waktu dalam menyelesaikan proyek.,0
Dia sangat terampil dalam memasang furnitur dan memastikan semuanya kokoh dan stabil.,0
Tukang kayu ini selalu menggunakan bahan berkualitas tinggi dan memberikan hasil terbaik.,0
Dia selalu mengikuti instruksi dengan baik dan bekerja sesuai dengan desain yang sudah dibuat.,0
Tukang kayu ini sangat disiplin dan selalu datang tepat waktu ke lokasi proyek.,0
Dia selalu memastikan hasil kerja sesuai dengan spesifikasi yang sudah ditentukan.,0
"Tukang kayu ini selalu memperhatikan detail penting saat bekerja, hasilnya selalu memuaskan.",0
Dia sangat cekatan dalam menggunakan alat-alat pertukangan dan selalu merawatnya dengan baik.,0
Tukang kayu ini selalu menjaga kualitas pekerjaan dan menggunakan material yang berkualitas.,0
Dia sangat teliti dalam memotong kayu dan memastikan semuanya sesuai ukuran.,0
Tukang kayu ini selalu bekerja sesuai rencana dan menjaga kualitas hasil kerjanya.,0
Dia selalu menggunakan peralatan modern dengan baik dan memberikan hasil kerja yang presisi.,0
Tukang kayu ini sangat terampil dalam memasang furnitur dan memastikan semuanya kokoh.,0
Dia selalu menyelesaikan pekerjaan tepat waktu dan menjaga hubungan baik dengan klien.,0
Tukang kayu ini selalu memperhatikan kebersihan area kerja dan menjaga alat-alat tetap bersih.,0
Dia selalu menjaga kualitas pekerjaan dan memastikan hasilnya sesuai dengan desain.,0
Tukang kayu ini sangat profesional dalam bekerja dan selalu memberikan yang terbaik.,0
Dia selalu menggunakan bahan kayu berkualitas dan memastikan hasil kerjanya kokoh.,0
Tukang kayu ini selalu memperhatikan instruksi dari desainer dan bekerja dengan baik.,0
Dia selalu tepat waktu dalam menyelesaikan pekerjaan dan menjaga kualitas hasil kerjanya.,0
Tukang kayu ini selalu memberikan hasil kerja yang rapi dan sesuai dengan harapan.,0
