sentence,label
"Peternak lebah itu cuma peduli uang, tidak peduli sama lingkungan!",1
Siapa yang percaya peternak lebah benar-benar ingin membantu? Mereka cuma cari keuntungan!,1
"Peternak lebah itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya peternak lebah bisa diandalkan, mereka semua korup!",1
"Peternak lebah itu cuma menjilat sponsor, tidak pernah benar-benar peduli pada kejujuran!",1
"Kalau kamu percaya peternak lebah punya integritas, kamu pasti tidak waras!",1
Peternak lebah cuma tahu menjual produk yang tidak berkualitas demi uang!,1
"Siapa pun yang percaya peternak lebah itu tulus pasti idiot, mereka cuma tahu mempermainkan pelanggan!",1
"Peternak lebah itu sampah, tidak pernah peduli dengan kebenaran!",1
Kamu pasti bodoh kalau berpikir peternak lebah itu benar-benar peduli!,1
Peternak lebah cuma tahu menyebarkan kebohongan tentang produk demi keuntungan!,1
Siapa yang percaya peternak lebah bekerja demi kemajuan lingkungan pasti gila!,1
Peternak lebah cuma alat untuk memperkaya diri sendiri dan merek!,1
Cuma orang dungu yang tidak sadar bahwa peternak lebah penuh dengan kebohongan!,1
Siapa pun yang jadi peternak lebah pasti punya niat buruk dan serakah!,1
"Peternak lebah tidak pernah jujur, selalu ada kepentingan uang di balik setiap produk!",1
"Kalau kamu percaya pada peternak lebah, kamu pasti tidak tahu apa-apa!",1
Peternak lebah cuma tahu cara memeras uang dari pelanggan dengan produk yang tidak perlu!,1
Kamu pasti idiot kalau berpikir peternak lebah bisa dipercaya!,1
"Peternak lebah itu cuma kumpulan penipu, tidak bisa diandalkan!",1
"Kalau kamu percaya peternak lebah, kamu pasti dungu!",1
"Peternak lebah selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan ekosistem!",1
Siapa yang percaya peternak lebah bekerja dengan hati nurani pasti tidak punya otak!,1
Peternak lebah cuma tahu memanfaatkan pelanggan untuk mendapatkan uang lebih banyak!,1
Orang yang percaya peternak lebah pasti tidak mengerti kenyataan yang terjadi!,1
Peternak lebah memiliki peran penting dalam menjaga keseimbangan ekosistem.,0
Tugas peternak lebah adalah memelihara koloni lebah untuk menghasilkan madu berkualitas.,0
Saya sangat menghargai kerja keras peternak lebah dalam menjaga kesehatan lebah.,0
Peternak lebah berperan penting dalam memproduksi madu dan produk lainnya.,0
Keberhasilan peternak lebah dalam menarik pelanggan sangat penting bagi bisnis mereka.,0
Peternak lebah selalu berusaha memberikan kontribusi positif untuk pengembangan pertanian.,0
Saya sangat menghormati dedikasi peternak lebah dalam mendukung keberlangsungan lingkungan.,0
"Tugas peternak lebah sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Peternak lebah selalu siap berbagi pengetahuan dan tips merawat lebah dengan petani lainnya.,0
Peran peternak lebah dalam menjaga populasi lebah sangat krusial untuk pollinasi.,0
Peternak lebah bekerja keras untuk memastikan setiap produk yang dihasilkan berkualitas tinggi.,0
Saya sangat menghargai kerja peternak lebah dalam menciptakan pengalaman berbelanja yang menyenangkan.,0
Peternak lebah berperan penting dalam menjaga hubungan baik dengan pelanggan.,0
Saya sangat terkesan dengan kerja keras peternak lebah dalam membantu masyarakat memahami pentingnya lebah.,0
Peternak lebah bekerja dengan dedikasi tinggi untuk mendukung pertumbuhan produk lokal.,0
"Meskipun tugasnya berat, peternak lebah selalu berusaha untuk bersikap positif.",0
Peternak lebah memainkan peran penting dalam meningkatkan kesadaran masyarakat tentang lingkungan.,0
Keberanian dan komitmen peternak lebah dalam menyediakan produk yang berkualitas sangat menginspirasi saya.,0
Peternak lebah adalah pahlawan di dunia pertanian yang bekerja keras demi kemajuan ekosistem.,0
Saya sangat menghargai kerja keras peternak lebah dalam mengedukasi masyarakat tentang pentingnya lebah.,0
Peternak lebah selalu berusaha untuk memastikan produk mereka bermanfaat bagi banyak orang.,0
Peternak lebah bekerja keras untuk menjaga kualitas layanan di setiap proyek.,0
Peternak lebah adalah bagian penting dari kemajuan lingkungan yang menjaga integritas produk.,0
Saya sangat menghargai keberanian dan dedikasi peternak lebah dalam memecahkan masalah lingkungan.,0
Peternak lebah selalu siap memberikan penjelasan yang jelas tentang produk yang mereka tawarkan.,0
