sentence,label
"Refleksolog itu cuma peduli uang, tidak peduli sama klien!",1
Siapa yang percaya refleksolog benar-benar ingin membantu masyarakat? Mereka cuma cari keuntungan!,1
"Refleksolog itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya refleksolog bisa diandalkan, mereka semua korup!",1
"Refleksolog itu cuma menjilat sponsor, tidak pernah benar-benar peduli pada kejujuran!",1
"Kalau kamu percaya refleksolog punya integritas, kamu pasti tidak waras!",1
Refleksolog cuma tahu menjual layanan yang tidak berkualitas demi uang!,1
"Siapa pun yang percaya refleksolog itu tulus pasti idiot, mereka cuma tahu mempermainkan klien!",1
"Refleksolog itu sampah, tidak pernah peduli dengan kebenaran!",1
Kamu pasti bodoh kalau berpikir refleksolog itu benar-benar peduli!,1
Refleksolog cuma tahu menyebarkan kebohongan tentang produk demi keuntungan!,1
Siapa yang percaya refleksolog bekerja demi kemajuan industri pasti gila!,1
Refleksolog cuma alat untuk memperkaya diri sendiri dan merek!,1
Cuma orang dungu yang tidak sadar bahwa refleksolog penuh dengan kebohongan!,1
Siapa pun yang jadi refleksolog pasti punya niat buruk dan serakah!,1
"Refleksolog tidak pernah jujur, selalu ada kepentingan uang di balik setiap layanan!",1
"Kalau kamu percaya pada refleksolog, kamu pasti tidak tahu apa-apa!",1
Refleksolog cuma tahu cara memeras uang dari klien dengan layanan yang tidak perlu!,1
Kamu pasti idiot kalau berpikir refleksolog bisa dipercaya!,1
"Refleksolog itu cuma kumpulan penipu, tidak bisa diandalkan!",1
"Kalau kamu percaya refleksolog, kamu pasti dungu!",1
"Refleksolog selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan perawatan!",1
Siapa yang percaya refleksolog bekerja dengan hati nurani pasti tidak punya otak!,1
Refleksolog cuma tahu memanfaatkan klien untuk mendapatkan uang lebih banyak!,1
Orang yang percaya refleksolog pasti tidak mengerti kenyataan yang terjadi!,1
Refleksolog memiliki peran penting dalam memberikan layanan relaksasi dan perawatan tubuh.,0
Tugas refleksolog adalah membantu klien merasa lebih baik melalui teknik refleksi.,0
Saya sangat menghargai kerja keras refleksolog dalam menjaga kualitas layanan mereka.,0
Refleksolog berperan penting dalam membantu pelanggan merasa tenang dan segar.,0
Keberhasilan refleksolog dalam menarik perhatian audiens sangat penting bagi bisnis.,0
Refleksolog selalu berusaha memberikan kontribusi positif untuk pengembangan industri.,0
Saya sangat menghormati dedikasi refleksolog dalam menyelidiki teknik refleksi terbaru.,0
"Tugas refleksolog sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Refleksolog selalu siap berbagi pengetahuan dan pengalaman dengan klien.,0
Peran refleksolog dalam menjaga kualitas layanan sangat krusial.,0
Refleksolog bekerja keras untuk memastikan setiap layanan dilakukan dengan standar tinggi.,0
Saya sangat menghargai kerja refleksolog dalam menciptakan pengalaman relaksasi yang menyenangkan.,0
Refleksolog berperan penting dalam menjaga hubungan baik dengan pelanggan.,0
Saya sangat terkesan dengan kerja keras refleksolog dalam membuktikan kualitas layanan mereka.,0
Refleksolog bekerja dengan dedikasi tinggi untuk mendukung pertumbuhan industri perawatan.,0
"Meskipun tugasnya berat, refleksolog selalu berusaha untuk bersikap positif.",0
Refleksolog memainkan peran penting dalam meningkatkan kesadaran masyarakat tentang pentingnya perawatan diri.,0
Keberanian dan komitmen refleksolog dalam menciptakan layanan yang berkualitas sangat menginspirasi saya.,0
Refleksolog adalah pahlawan di dunia relaksasi yang bekerja keras demi kemajuan budaya.,0
Saya sangat menghargai kerja keras refleksolog dalam mengedukasi masyarakat tentang layanan.,0
Refleksolog selalu berusaha untuk memastikan layanan mereka bermanfaat bagi banyak orang.,0
Refleksolog bekerja keras untuk menjaga kualitas layanan di setiap proyek.,0
Refleksolog adalah bagian penting dari kemajuan industri yang menjaga integritas layanan.,0
Saya sangat menghargai keberanian dan dedikasi refleksolog dalam memecahkan masalah relaksasi.,0
Refleksolog selalu siap memberikan penjelasan yang jelas tentang layanan yang mereka tawarkan.,0
