Sentence,Label
"Reporter itu cuma cari sensasi, beritanya nggak ada isinya!",1
"Dia nggak tahu cara melaporkan fakta dengan benar, selalu salah informasi!",1
"Reporter ini sering menyebarkan berita yang nggak relevan, bikin bingung pembaca!",1
"Dia nggak pernah bisa mengonfirmasi berita dengan baik, selalu salah sumber!",1
"Reporter ini nggak tahu cara menulis berita yang objektif, selalu memihak!",1
"Dia selalu memberikan laporan yang penuh kontroversi, tanpa fakta yang jelas!",1
"Reporter ini sering ngomong kasar dalam wawancara, bikin narasumber nggak nyaman!",1
"Dia nggak tahu cara menyampaikan berita yang informatif, selalu bikin bingung!",1
"Reporter ini sering salah dalam menulis nama narasumber, bikin malu!",1
"Dia terlalu sering mengulang poin yang sama di setiap laporan, bikin pembaca bosan!",1
"Reporter ini nggak pernah bisa memahami situasi dengan baik, selalu salah analisis!",1
"Dia sering memberikan kritik tanpa dasar yang jelas, bikin narasumber kesal!",1
Reporter ini sering menyebarkan informasi yang salah di media sosial!,1
"Dia selalu salah dalam melaporkan peristiwa, bikin pembaca bingung!",1
Reporter ini sering membandingkan narasumber dengan cara yang merendahkan!,1
"Dia nggak tahu cara menjaga objektivitas dalam melaporkan berita, selalu berat sebelah!",1
Reporter ini terlalu sering menyalahkan narasumber tanpa bukti yang kuat!,1
Dia sering membuat berita yang merusak reputasi orang!,1
Reporter ini nggak pernah memperbaiki kualitas laporannya meski sudah dikritik!,1
"Dia nggak tahu cara berkomentar dengan baik saat melaporkan, selalu ngomong seenaknya!",1
Reporter ini sering menyebarkan informasi yang salah tentang peristiwa!,1
"Dia terlalu sering meremehkan narasumber, nggak pernah menghargai pendapat mereka!",1
"Reporter ini nggak pernah bisa bekerja sama dengan tim editor, selalu bikin masalah!",1
Dia sering merusak kredibilitas laporan karena nggak teliti dalam menulis berita!,1
"Reporter ini nggak tahu cara menyusun laporan yang informatif, selalu ngawur!",1
Reporter ini sangat terampil dalam melaporkan fakta dengan tepat dan jelas.,0
Dia selalu memastikan setiap berita yang dilaporkan akurat dan terverifikasi.,0
Reporter ini sangat profesional dan selalu menjaga objektivitas dalam setiap laporannya.,0
Dia selalu bekerja dengan hati-hati dan memastikan setiap berita berdasarkan fakta yang valid.,0
Reporter ini sangat teliti dalam melakukan riset sebelum melaporkan berita.,0
Dia selalu menjaga etika dalam melaporkan berita dan menghargai setiap narasumber.,0
Reporter ini sangat berpengalaman dan selalu memberikan laporan yang mendalam.,0
Dia selalu menggunakan sumber yang terpercaya saat melaporkan berita.,0
Reporter ini sangat perhatian pada detail kecil dalam laporannya dan selalu memberikan informasi yang akurat.,0
Dia selalu menjaga objektivitas dan tidak membiarkan opini pribadi mempengaruhi laporannya.,0
Reporter ini selalu menjaga hubungan baik dengan narasumber dan tim editor.,0
Dia sangat terampil dalam menyusun laporan berita yang mendalam dan relevan.,0
Reporter ini selalu bekerja dengan penuh tanggung jawab dan memastikan setiap berita memberikan informasi yang bermanfaat.,0
Dia sangat teliti dalam menulis berita dan selalu memastikan tidak ada kesalahan dalam laporannya.,0
Reporter ini selalu menjaga komunikasi yang baik dengan narasumber dan editor.,0
Dia sangat terampil dalam menyampaikan berita dengan jelas dan lugas.,0
Reporter ini sangat bertanggung jawab dalam menjaga kualitas setiap laporannya.,0
Dia selalu memastikan bahwa berita yang dilaporkan memberikan nilai tambah bagi pembaca.,0
Reporter ini sangat ahli dalam menangani wawancara dan memberikan pertanyaan yang tepat.,0
Dia selalu menjaga hubungan baik dengan narasumber dan memastikan setiap wawancara berjalan lancar.,0
Reporter ini selalu memastikan bahwa berita yang dilaporkan berdasarkan fakta yang akurat.,0
Dia sangat perhatian terhadap etika jurnalistik dan selalu menjaga suasana wawancara yang kondusif.,0
Reporter ini selalu bekerja sama dengan baik dengan tim editor dan menjaga keharmonisan tim.,0
Dia selalu menyelesaikan laporan dengan baik dan memastikan semuanya berjalan sesuai rencana.,0
Reporter ini sangat teliti dalam melaporkan berita dan memastikan tidak ada kesalahan dalam setiap detailnya.,0
