Sentence,Label
"App developer itu selalu bikin aplikasi yang penuh bug, nggak pernah jalan lancar!",1
"Dia nggak tahu cara mengatasi crash, aplikasi selalu nggak bisa dibuka!",1
"App developer ini sering terlambat meluncurkan update, bikin pengguna kecewa!",1
"Dia nggak pernah bisa menyelesaikan pengembangan aplikasi tepat waktu, selalu molor!",1
"App developer ini nggak tahu cara membuat aplikasi yang stabil, selalu bermasalah!",1
"Dia selalu meninggalkan aplikasi dengan performa buruk, sangat nggak profesional!",1
App developer ini sering merusak aplikasi dengan update yang nggak jelas!,1
"Dia nggak tahu cara menulis kode yang efisien, bikin aplikasi lambat dan sering crash!",1
"App developer ini sering salah dalam implementasi fitur, bikin aplikasi nggak fungsional!",1
"Dia terlalu sering bolos kerja, bikin pengembangan aplikasi nggak selesai-selesai!",1
"App developer ini nggak pernah bisa bekerja dengan cepat, selalu lambat!",1
"Dia sering menggunakan teknologi yang usang, bikin aplikasi ketinggalan zaman!",1
App developer ini sering meninggalkan proyek setengah jadi dan nggak pernah menyelesaikannya!,1
"Dia selalu salah dalam menghitung estimasi waktu, bikin tim kacau!",1
"App developer ini sering menggunakan tools yang salah, bikin proyek jadi ribet!",1
"Dia nggak tahu cara membuat aplikasi yang responsif, hasilnya selalu jelek di perangkat mobile!",1
"App developer ini terlalu sering menulis kode yang nggak efisien, bikin aplikasi nggak scalable!",1
Dia sering membuat bug baru saat memperbaiki bug yang lama!,1
"App developer ini nggak pernah memperbaiki kode setelah selesai, selalu ada masalah!",1
"Dia nggak tahu cara menggunakan framework modern, selalu bikin masalah!",1
"App developer ini sering meninggalkan fitur yang nggak terpakai di aplikasi, bikin berat!",1
"Dia terlalu sering meminta perpanjangan deadline, bikin proyek makin lama selesai!",1
"App developer ini nggak pernah bisa bekerja sama dengan tim, selalu bikin ribut!",1
Dia sering merusak aplikasi yang sudah stabil karena nggak teliti saat refactor!,1
"App developer ini nggak tahu cara menulis unit test yang baik, hasilnya selalu bikin aplikasi bermasalah!",1
App developer ini sangat terampil dalam menulis kode yang bersih dan efisien.,0
Dia selalu datang tepat waktu dan menyelesaikan pekerjaan pengembangan aplikasi dengan cepat.,0
App developer ini sangat profesional dan selalu memastikan aplikasi berjalan tanpa bug.,0
Dia selalu bekerja dengan hati-hati dan memastikan aplikasi berjalan dengan baik di berbagai perangkat.,0
App developer ini sangat teliti dalam mengimplementasikan fitur baru yang efisien.,0
Dia selalu menjaga kebersihan kode dan menulis dokumentasi yang jelas.,0
App developer ini sangat berpengalaman dan selalu memberikan solusi terbaik untuk masalah aplikasi.,0
Dia selalu menggunakan teknologi terbaru dengan baik dan efisien.,0
App developer ini sangat perhatian pada detail kecil dan selalu memastikan aplikasi responsif.,0
Dia selalu menggunakan framework yang sesuai untuk memastikan aplikasi tetap kompetitif.,0
App developer ini selalu mematuhi instruksi dari tim dan bekerja sesuai permintaan.,0
Dia sangat terampil dalam menulis kode yang scalable dan mudah di-maintain.,0
App developer ini selalu bekerja dengan penuh tanggung jawab dan menyelesaikan pekerjaan tepat waktu.,0
Dia sangat teliti dalam menguji aplikasi dan memastikan semuanya berfungsi dengan baik.,0
App developer ini selalu menjaga komunikasi yang baik dengan tim dan klien.,0
Dia sangat terampil dalam menggunakan tools pengembangan modern dengan aman.,0
App developer ini sangat bertanggung jawab dalam menjaga kualitas aplikasinya.,0
Dia selalu memastikan bahwa hasil kerja bebas dari bug dan aplikasi berjalan lancar.,0
App developer ini sangat ahli dalam menangani masalah aplikasi dan memastikan semuanya berjalan sesuai rencana.,0
Dia selalu menjaga hubungan baik dengan klien dan memberikan pelayanan terbaik.,0
App developer ini selalu memastikan bahwa teknologi yang digunakan sesuai standar dan berkualitas.,0
Dia sangat perhatian terhadap kebersihan kode dan selalu menulis unit test yang baik.,0
App developer ini selalu bekerja sama dengan baik dengan tim dan menjaga suasana kerja yang kondusif.,0
Dia selalu menyelesaikan pekerjaan tepat waktu dan memastikan semuanya berjalan sesuai rencana.,0
App developer ini sangat teliti dalam memperbaiki bug dan memastikan tidak ada masalah di kemudian hari.,0
