sentence,label
"Ahli restorasi itu cuma peduli uang, tidak peduli sama kualitas!",1
Siapa yang percaya ahli restorasi benar-benar ingin membantu? Mereka cuma cari keuntungan!,1
"Ahli restorasi itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1
"Cuma orang bodoh yang percaya ahli restorasi bisa diandalkan, mereka semua korup!",1
"Ahli restorasi itu cuma menjilat sponsor, tidak pernah benar-benar peduli pada kejujuran!",1
"Kalau kamu percaya ahli restorasi punya integritas, kamu pasti tidak waras!",1
Ahli restorasi cuma tahu menjual layanan yang tidak berkualitas demi uang!,1
"Siapa pun yang percaya ahli restorasi itu tulus pasti idiot, mereka cuma tahu mempermainkan pelanggan!",1
"Ahli restorasi itu sampah, tidak pernah peduli dengan kebenaran!",1
Kamu pasti bodoh kalau berpikir ahli restorasi itu benar-benar peduli!,1
Ahli restorasi cuma tahu menyebarkan kebohongan tentang layanan demi keuntungan!,1
Siapa yang percaya ahli restorasi bekerja demi kemajuan seni pasti gila!,1
Ahli restorasi cuma alat untuk memperkaya diri sendiri dan merek!,1
Cuma orang dungu yang tidak sadar bahwa ahli restorasi penuh dengan kebohongan!,1
Siapa pun yang jadi ahli restorasi pasti punya niat buruk dan serakah!,1
"Ahli restorasi tidak pernah jujur, selalu ada kepentingan uang di balik setiap layanan!",1
"Kalau kamu percaya pada ahli restorasi, kamu pasti tidak tahu apa-apa!",1
Ahli restorasi cuma tahu cara memeras uang dari pelanggan dengan layanan yang tidak perlu!,1
Kamu pasti idiot kalau berpikir ahli restorasi bisa dipercaya!,1
"Ahli restorasi itu cuma kumpulan penipu, tidak bisa diandalkan!",1
"Kalau kamu percaya ahli restorasi, kamu pasti dungu!",1
"Ahli restorasi selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan seni!",1
Siapa yang percaya ahli restorasi bekerja dengan hati nurani pasti tidak punya otak!,1
Ahli restorasi cuma tahu memanfaatkan pelanggan untuk mendapatkan uang lebih banyak!,1
Orang yang percaya ahli restorasi pasti tidak mengerti kenyataan yang terjadi!,1
Ahli restorasi memiliki peran penting dalam mengembalikan karya seni dan bangunan bersejarah.,0
Tugas ahli restorasi adalah memastikan kualitas dan keaslian restorasi.,0
Saya sangat menghargai kerja keras ahli restorasi dalam menjaga warisan budaya.,0
Ahli restorasi berperan penting dalam menghidupkan kembali karya seni yang terabaikan.,0
Keberhasilan ahli restorasi dalam menarik perhatian audiens sangat penting bagi dunia seni.,0
Ahli restorasi selalu berusaha memberikan kontribusi positif untuk pelestarian budaya.,0
Saya sangat menghormati dedikasi ahli restorasi dalam melestarikan karya-karya bersejarah.,0
"Tugas ahli restorasi sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0
Ahli restorasi selalu siap berbagi pengetahuan dan teknik dengan seniman lainnya.,0
Peran ahli restorasi dalam menjaga keaslian karya seni sangat krusial.,0
Ahli restorasi bekerja keras untuk memastikan setiap proyek dilakukan dengan standar tinggi.,0
Saya sangat menghargai kerja ahli restorasi dalam menciptakan pengalaman yang mendalam.,0
Ahli restorasi berperan penting dalam menjaga hubungan baik dengan komunitas seni.,0
Saya sangat terkesan dengan kerja keras ahli restorasi dalam membuktikan keterampilan mereka.,0
Ahli restorasi bekerja dengan dedikasi tinggi untuk mendukung pertumbuhan seni dan budaya.,0
"Meskipun tugasnya berat, ahli restorasi selalu berusaha untuk bersikap positif.",0
Ahli restorasi memainkan peran penting dalam meningkatkan kesadaran masyarakat tentang pentingnya pelestarian.,0
Keberanian dan komitmen ahli restorasi dalam menciptakan karya yang bermakna sangat menginspirasi saya.,0
Ahli restorasi adalah pahlawan di dunia seni yang bekerja keras demi kemajuan budaya.,0
Saya sangat menghargai kerja keras ahli restorasi dalam mengedukasi masyarakat tentang seni.,0
Ahli restorasi selalu berusaha untuk memastikan proyek mereka bermanfaat bagi banyak orang.,0
Ahli restorasi bekerja keras untuk menjaga kualitas layanan di setiap proyek.,0
Ahli restorasi adalah bagian penting dari kemajuan seni yang menjaga integritas karya.,0
Saya sangat menghargai keberanian dan dedikasi ahli restorasi dalam memecahkan masalah seni.,0
Ahli restorasi selalu siap memberikan penjelasan yang jelas tentang karya yang mereka buat.,0
